	rep	session	run	block	trial	trial_type	rating_type	rating	rating_RT
id-1296_gender-F_age-23	1	4	1	3	28	id-1296_gender-F_age-23	trustworthiness	0.08000000000000007	0.593
id-1302_gender-F_age-30	1	4	1	3	29	id-1302_gender-F_age-30	trustworthiness	-0.8775	0.884
id-1378_gender-F_age-19	1	4	1	3	30	id-1378_gender-F_age-19	trustworthiness	0.47750000000000004	1.268
id-1294_gender-F_age-26	1	4	1	3	31	id-1294_gender-F_age-26	trustworthiness	0.07250000000000001	0.7929999999999999
id-1376_gender-F_age-19	1	4	1	3	32	id-1376_gender-F_age-19	trustworthiness	0.22999999999999998	0.9259999999999999
id-1360_gender-F_age-20	1	4	1	3	33	id-1360_gender-F_age-20	trustworthiness	0.1924999999999999	0.81
id-1361_gender-F_age-19	1	4	1	3	34	id-1361_gender-F_age-19	trustworthiness	-0.43999999999999995	1.018
id-1291_gender-F_age-24	1	4	1	3	35	id-1291_gender-F_age-24	trustworthiness	-0.08999999999999997	0.501
id-1355_gender-F_age-19	1	4	1	3	36	id-1355_gender-F_age-19	trustworthiness	0.25750000000000006	0.626
id-1315_gender-M_age-16	1	4	1	3	37	id-1315_gender-M_age-16	trustworthiness	0.5475000000000001	0.91
id-1362_gender-F_age-24	1	4	1	3	38	id-1362_gender-F_age-24	trustworthiness	0.0024999999999999467	0.735
id-1318_gender-M_age-35	1	4	1	3	39	id-1318_gender-M_age-35	trustworthiness	-0.6125	0.584
id-1285_gender-F_age-19	1	4	1	3	40	id-1285_gender-F_age-19	trustworthiness	0.21500000000000008	0.551
id-1266_gender-M_age-21	1	4	1	3	41	id-1266_gender-M_age-21	trustworthiness	0.6324999999999998	0.643
id-1310_gender-F_age-28	1	4	1	3	42	id-1310_gender-F_age-28	trustworthiness	-0.7775	0.5760000000000001
id-1280_gender-M_age-18	1	4	1	3	43	id-1280_gender-M_age-18	trustworthiness	-0.4075	0.5589999999999999
id-1342_gender-M_age-19	1	4	1	3	44	id-1342_gender-M_age-19	trustworthiness	-0.36	0.6679999999999999
id-1377_gender-M_age-20	1	4	1	3	45	id-1377_gender-M_age-20	trustworthiness	-0.29500000000000004	0.618
id-1264_gender-F_age-26	1	4	1	3	46	id-1264_gender-F_age-26	trustworthiness	0.7075	0.9840000000000001
id-1341_gender-M_age-19	1	4	1	3	47	id-1341_gender-M_age-19	trustworthiness	-0.42000000000000004	0.884
id-1307_gender-F_age-22	1	4	1	3	48	id-1307_gender-F_age-22	trustworthiness	-0.2025	0.584
id-1297_gender-F_age-22	1	4	1	3	49	id-1297_gender-F_age-22	trustworthiness	-0.7425	1.168
id-1293_gender-F_age-31	1	4	1	3	50	id-1293_gender-F_age-31	trustworthiness	-0.21250000000000002	0.8190000000000001
id-1335_gender-M_age-23	1	4	1	4	1	id-1335_gender-M_age-23	attractiveness	-0.6075	1.176
id-1293_gender-F_age-31	1	4	1	4	2	id-1293_gender-F_age-31	attractiveness	-0.895	1.268
id-1297_gender-F_age-22	1	4	1	4	3	id-1297_gender-F_age-22	attractiveness	-0.03249999999999997	0.934
id-1315_gender-M_age-16	1	4	1	4	4	id-1315_gender-M_age-16	attractiveness	0.2825	0.593
id-1361_gender-F_age-19	1	4	1	4	5	id-1361_gender-F_age-19	attractiveness	-0.07999999999999996	0.86
id-1377_gender-M_age-20	1	4	1	4	6	id-1377_gender-M_age-20	attractiveness	0.1399999999999999	0.534
id-1380_gender-F_age-21	1	4	1	4	7	id-1380_gender-F_age-21	attractiveness	-0.32499999999999996	0.5589999999999999
id-1378_gender-F_age-19	1	4	1	4	8	id-1378_gender-F_age-19	attractiveness	0.10000000000000009	0.66
id-1342_gender-M_age-19	1	4	1	4	9	id-1342_gender-M_age-19	attractiveness	-0.9625	1.2429999999999999
id-1294_gender-F_age-26	1	4	1	4	10	id-1294_gender-F_age-26	attractiveness	-0.61	0.7340000000000001
id-1376_gender-F_age-19	1	4	1	4	11	id-1376_gender-F_age-19	attractiveness	-0.0050000000000000044	0.809
id-1274_gender-F_age-33	1	4	1	4	12	id-1274_gender-F_age-33	attractiveness	-0.885	0.7090000000000001
id-1339_gender-F_age-30	1	4	1	4	13	id-1339_gender-F_age-30	attractiveness	-0.19499999999999995	0.601
id-1366_gender-F_age-24	1	4	1	4	14	id-1366_gender-F_age-24	attractiveness	-0.6575	0.885
id-1344_gender-M_age-25	1	4	1	4	15	id-1344_gender-M_age-25	attractiveness	-1.0	0.893
id-1269_gender-F_age-23	1	4	1	4	16	id-1269_gender-F_age-23	attractiveness	-0.11499999999999999	0.501
id-1373_gender-F_age-30	1	4	1	4	17	id-1373_gender-F_age-30	attractiveness	0.0774999999999999	0.6759999999999999
id-1291_gender-F_age-24	1	4	1	4	18	id-1291_gender-F_age-24	attractiveness	-0.16749999999999998	0.45899999999999996
id-1273_gender-F_age-20	1	4	1	4	19	id-1273_gender-F_age-20	attractiveness	0.49249999999999994	0.701
id-1310_gender-F_age-28	1	4	1	4	20	id-1310_gender-F_age-28	attractiveness	-0.9225	0.818
id-1360_gender-F_age-20	1	4	1	4	21	id-1360_gender-F_age-20	attractiveness	0.2849999999999999	0.5760000000000001
id-1285_gender-F_age-19	1	4	1	4	22	id-1285_gender-F_age-19	attractiveness	0.10749999999999993	0.726
id-1302_gender-F_age-30	1	4	1	4	23	id-1302_gender-F_age-30	attractiveness	-0.955	0.9179999999999999
id-1309_gender-M_age-22	1	4	1	4	24	id-1309_gender-M_age-22	attractiveness	-0.9325	0.9259999999999999
id-1355_gender-F_age-19	1	4	1	4	25	id-1355_gender-F_age-19	attractiveness	0.14500000000000002	0.451
id-1279_gender-F_age-19	1	4	1	4	26	id-1279_gender-F_age-19	attractiveness	-0.31000000000000005	0.5429999999999999
id-1363_gender-M_age-19	1	4	1	4	27	id-1363_gender-M_age-19	attractiveness	-0.8625	0.9259999999999999
id-1270_gender-F_age-30	1	4	1	4	28	id-1270_gender-F_age-30	attractiveness	0.1100000000000001	0.5760000000000001
id-1289_gender-F_age-20	1	4	1	4	29	id-1289_gender-F_age-20	attractiveness	0.31000000000000005	0.601
id-1264_gender-F_age-26	1	4	1	4	30	id-1264_gender-F_age-26	attractiveness	-0.010000000000000009	0.426
id-1354_gender-F_age-23	1	4	1	4	31	id-1354_gender-F_age-23	attractiveness	-0.8125	0.826
id-1358_gender-F_age-32	1	4	1	4	32	id-1358_gender-F_age-32	attractiveness	0.15500000000000003	0.868
id-1307_gender-F_age-22	1	4	1	4	33	id-1307_gender-F_age-22	attractiveness	-0.22499999999999998	0.509
id-1290_gender-F_age-23	1	4	1	4	34	id-1290_gender-F_age-23	attractiveness	0.5800000000000001	0.943
id-1280_gender-M_age-18	1	4	1	4	35	id-1280_gender-M_age-18	attractiveness	-0.9175	0.693
id-1356_gender-F_age-20	1	4	1	4	36	id-1356_gender-F_age-20	attractiveness	-0.475	0.693
id-1295_gender-F_age-26	1	4	1	4	37	id-1295_gender-F_age-26	attractiveness	0.10000000000000009	0.6679999999999999
id-1362_gender-F_age-24	1	4	1	4	38	id-1362_gender-F_age-24	attractiveness	0.014999999999999902	1.26
id-1323_gender-F_age-23	1	4	1	4	39	id-1323_gender-F_age-23	attractiveness	0.0674999999999999	0.426
id-1318_gender-M_age-35	1	4	1	4	40	id-1318_gender-M_age-35	attractiveness	-0.915	0.8590000000000001
id-1266_gender-M_age-21	1	4	1	4	41	id-1266_gender-M_age-21	attractiveness	0.07499999999999996	0.534
id-1370_gender-M_age-19	1	4	1	4	42	id-1370_gender-M_age-19	attractiveness	0.3600000000000001	0.609
id-1347_gender-F_age-27	1	4	1	4	43	id-1347_gender-F_age-27	attractiveness	-0.93	1.16
id-1345_gender-M_age-18	1	4	1	4	44	id-1345_gender-M_age-18	attractiveness	0.05249999999999999	0.493
id-1311_gender-F_age-22	1	4	1	4	45	id-1311_gender-F_age-22	attractiveness	0.5225	0.643
id-1296_gender-F_age-23	1	4	1	4	46	id-1296_gender-F_age-23	attractiveness	0.3274999999999999	0.785
id-1260_gender-F_age-22	1	4	1	4	47	id-1260_gender-F_age-22	attractiveness	0.345	0.568
id-1306_gender-F_age-21	1	4	1	4	48	id-1306_gender-F_age-21	attractiveness	0.07250000000000001	0.826
id-1341_gender-M_age-19	1	4	1	4	49	id-1341_gender-M_age-19	attractiveness	-0.19999999999999996	0.5589999999999999
id-1367_gender-M_age-20	1	4	1	4	50	id-1367_gender-M_age-20	attractiveness	0.09000000000000008	1.068
id-1356_gender-F_age-20	1	4	1	5	1	id-1356_gender-F_age-20	arousal	0.6182089403363752	1.2771296582504874
id-1356_gender-F_age-20	1	4	1	5	1	id-1356_gender-F_age-20	valence	-0.3587029913655523	1.2771296582504874
id-1361_gender-F_age-19	1	4	1	5	2	id-1361_gender-F_age-19	arousal	0.5461965973728363	0.4769094840885373
id-1361_gender-F_age-19	1	4	1	5	2	id-1361_gender-F_age-19	valence	-0.05163149118140525	0.4769094840885373
id-1345_gender-M_age-18	1	4	1	5	3	id-1345_gender-M_age-18	arousal	0.6942974536563409	0.7019088200067927
id-1345_gender-M_age-18	1	4	1	5	3	id-1345_gender-M_age-18	valence	-0.04891404427712077	0.7019088200067927
id-1344_gender-M_age-25	1	4	1	5	4	id-1344_gender-M_age-25	arousal	0.9592485268240782	0.9186831689621612
id-1344_gender-M_age-25	1	4	1	5	4	id-1344_gender-M_age-25	valence	-0.9402366288824324	0.9186831689621612
id-1373_gender-F_age-30	1	4	1	5	5	id-1373_gender-F_age-30	arousal	0.7391353275770348	0.7770209898953908
id-1373_gender-F_age-30	1	4	1	5	5	id-1373_gender-F_age-30	valence	-0.38044256659982817	0.7770209898953908
id-1307_gender-F_age-22	1	4	1	5	6	id-1307_gender-F_age-22	arousal	0.6372310686663666	0.5769127441417368
id-1307_gender-F_age-22	1	4	1	5	6	id-1307_gender-F_age-22	valence	-0.2771795842370177	0.5769127441417368
id-1323_gender-F_age-23	1	4	1	5	7	id-1323_gender-F_age-23	arousal	0.6453834093792201	0.5186671101946558
id-1323_gender-F_age-23	1	4	1	5	7	id-1323_gender-F_age-23	valence	-0.2581574559070263	0.5186671101946558
id-1355_gender-F_age-19	1	4	1	5	8	id-1355_gender-F_age-19	arousal	0.6983736240127676	0.585235834474588
id-1355_gender-F_age-19	1	4	1	5	8	id-1355_gender-F_age-19	valence	-0.05434893808568974	0.585235834474588
id-1274_gender-F_age-33	1	4	1	5	9	id-1274_gender-F_age-33	arousal	0.717395752342759	0.8103230106462433
id-1274_gender-F_age-33	1	4	1	5	9	id-1274_gender-F_age-33	valence	-0.6793617260711217	0.8103230106462433
id-1295_gender-F_age-26	1	4	1	5	10	id-1295_gender-F_age-26	arousal	0.6168502168842329	0.6851382744462171
id-1295_gender-F_age-26	1	4	1	5	10	id-1295_gender-F_age-26	valence	-0.2771795842370177	0.6851382744462171
id-1270_gender-F_age-30	1	4	1	5	11	id-1270_gender-F_age-30	arousal	0.5951106416499571	0.5520844401398791
id-1270_gender-F_age-30	1	4	1	5	11	id-1270_gender-F_age-30	valence	-0.3750076727912592	0.5520844401398791
id-1335_gender-M_age-23	1	4	1	5	12	id-1335_gender-M_age-23	arousal	0.6481008562835046	0.602045319534227
id-1335_gender-M_age-23	1	4	1	5	12	id-1335_gender-M_age-23	valence	-0.23913532757703485	0.602045319534227
id-1264_gender-F_age-26	1	4	1	5	13	id-1264_gender-F_age-26	arousal	0.6141327699799485	0.7438907255163941
id-1264_gender-F_age-26	1	4	1	5	13	id-1264_gender-F_age-26	valence	0.0625012787985432	0.7438907255163941
id-1269_gender-F_age-23	1	4	1	5	14	id-1269_gender-F_age-23	arousal	0.5883170243892458	0.6436366226844257
id-1269_gender-F_age-23	1	4	1	5	14	id-1269_gender-F_age-23	valence	-0.0815234071285346	0.6436366226844257
id-1279_gender-F_age-19	1	4	1	5	15	id-1279_gender-F_age-19	arousal	0.6779927722306338	0.7437959425660665
id-1279_gender-F_age-19	1	4	1	5	15	id-1279_gender-F_age-19	valence	0.5679464029954577	0.7437959425660665
id-1293_gender-F_age-31	1	4	1	5	16	id-1293_gender-F_age-31	arousal	0.85734426791341	0.7269764962438785
id-1293_gender-F_age-31	1	4	1	5	16	id-1293_gender-F_age-31	valence	-0.8070817305724926	0.7269764962438785
id-1377_gender-M_age-20	1	4	1	5	17	id-1377_gender-M_age-20	arousal	0.5896757478413881	0.5187492151744664
id-1377_gender-M_age-20	1	4	1	5	17	id-1377_gender-M_age-20	valence	-0.3043540532798626	0.5187492151744664
id-1378_gender-F_age-19	1	4	1	5	18	id-1378_gender-F_age-19	arousal	0.5747297898678234	0.5186957865662407
id-1378_gender-F_age-19	1	4	1	5	18	id-1378_gender-F_age-19	valence	-0.1711991549699227	0.5186957865662407
id-1309_gender-M_age-22	1	4	1	5	19	id-1309_gender-M_age-22	arousal	0.7554400090027418	0.6850048538544797
id-1309_gender-M_age-22	1	4	1	5	19	id-1309_gender-M_age-22	valence	-0.8750179031796047	0.6850048538544797
id-1366_gender-F_age-24	1	4	1	5	20	id-1366_gender-F_age-24	arousal	0.8342459692269919	1.0602384908161184
id-1366_gender-F_age-24	1	4	1	5	20	id-1366_gender-F_age-24	valence	-0.2201131992470434	1.0602384908161184
id-1370_gender-M_age-19	1	4	1	5	21	id-1370_gender-M_age-19	arousal	0.6902212832999141	0.6439088972801983
id-1370_gender-M_age-19	1	4	1	5	21	id-1370_gender-M_age-19	valence	0.5679464029954577	0.6439088972801983
id-1297_gender-F_age-22	1	4	1	5	22	id-1297_gender-F_age-22	arousal	0.6195676637885175	0.4608724499157688
id-1297_gender-F_age-22	1	4	1	5	22	id-1297_gender-F_age-22	valence	-0.2201131992470434	0.4608724499157688
id-1376_gender-F_age-19	1	4	1	5	23	id-1376_gender-F_age-19	arousal	0.5937519181978148	0.5686364415705611
id-1376_gender-F_age-19	1	4	1	5	23	id-1376_gender-F_age-19	valence	0.201091070917052	0.5686364415705611
id-1296_gender-F_age-23	1	4	1	5	24	id-1296_gender-F_age-23	arousal	0.550272767729263	0.5435123181632662
id-1296_gender-F_age-23	1	4	1	5	24	id-1296_gender-F_age-23	valence	-0.010869787617137949	0.5435123181632662
id-1260_gender-F_age-22	1	4	1	5	25	id-1260_gender-F_age-22	arousal	0.6440246859270777	0.6853384053283662
id-1260_gender-F_age-22	1	4	1	5	25	id-1260_gender-F_age-22	valence	0.4728357613455008	0.6853384053283662
id-1285_gender-F_age-19	1	4	1	5	26	id-1285_gender-F_age-19	arousal	0.6263612810492286	0.593576432489499
id-1285_gender-F_age-19	1	4	1	5	26	id-1285_gender-F_age-19	valence	-0.3559855444612677	0.593576432489499
id-1280_gender-M_age-18	1	4	1	5	27	id-1280_gender-M_age-18	arousal	0.6576119204485003	0.6355571305757621
id-1280_gender-M_age-18	1	4	1	5	27	id-1280_gender-M_age-18	valence	-0.4809881020583541	0.6355571305757621
id-1266_gender-M_age-21	1	4	1	5	28	id-1266_gender-M_age-21	arousal	0.550272767729263	0.5186369245384412
id-1266_gender-M_age-21	1	4	1	5	28	id-1266_gender-M_age-21	valence	-0.09782808855424154	0.5186369245384412
id-1318_gender-M_age-35	1	4	1	5	29	id-1318_gender-M_age-35	arousal	0.661688090804927	0.6853812689587357
id-1318_gender-M_age-35	1	4	1	5	29	id-1318_gender-M_age-35	valence	-0.7527327924868029	0.6853812689587357
id-1306_gender-F_age-21	1	4	1	5	30	id-1306_gender-F_age-21	arousal	0.5855995774849614	0.4686319740940234
id-1306_gender-F_age-21	1	4	1	5	30	id-1306_gender-F_age-21	valence	0.100545535458526	0.4686319740940234
id-1311_gender-F_age-22	1	4	1	5	31	id-1311_gender-F_age-22	arousal	0.5774472367721079	0.5435096014516603
id-1311_gender-F_age-22	1	4	1	5	31	id-1311_gender-F_age-22	valence	0.26902724352416424	0.5435096014516603
id-1362_gender-F_age-24	1	4	1	5	32	id-1362_gender-F_age-24	arousal	0.5230982986864181	0.5936621597502381
id-1362_gender-F_age-24	1	4	1	5	32	id-1362_gender-F_age-24	valence	-0.04619659737283628	0.5936621597502381
id-1347_gender-F_age-27	1	4	1	5	33	id-1347_gender-F_age-27	arousal	0.6127740465278062	0.818651836256322
id-1347_gender-F_age-27	1	4	1	5	33	id-1347_gender-F_age-27	valence	-0.36685533207840576	0.818651836256322
id-1290_gender-F_age-23	1	4	1	5	34	id-1290_gender-F_age-23	arousal	0.5951106416499571	0.8935632715474642
id-1290_gender-F_age-23	1	4	1	5	34	id-1290_gender-F_age-23	valence	0.13043745140565535	0.8935632715474642
id-1367_gender-M_age-20	1	4	1	5	35	id-1367_gender-M_age-20	arousal	0.5978280885542415	1.0854112131237343
id-1367_gender-M_age-20	1	4	1	5	35	id-1367_gender-M_age-20	valence	-0.17663404877849165	1.0854112131237343
id-1342_gender-M_age-19	1	4	1	5	36	id-1342_gender-M_age-19	arousal	0.7608749028113106	0.7353442613457446
id-1342_gender-M_age-19	1	4	1	5	36	id-1342_gender-M_age-19	valence	-0.7744723677210787	0.7353442613457446
id-1291_gender-F_age-24	1	4	1	5	37	id-1291_gender-F_age-24	arousal	0.5937519181978148	0.5105978812061949
id-1291_gender-F_age-24	1	4	1	5	37	id-1291_gender-F_age-24	valence	-0.4293566108769489	0.5105978812061949
id-1360_gender-F_age-20	1	4	1	5	38	id-1360_gender-F_age-20	arousal	0.43342255084503006	0.9852615526506271
id-1360_gender-F_age-20	1	4	1	5	38	id-1360_gender-F_age-20	valence	0.3179412878012849	0.9852615526506271
id-1363_gender-M_age-19	1	4	1	5	39	id-1363_gender-M_age-19	arousal	0.5855995774849614	0.5019086388892902
id-1363_gender-M_age-19	1	4	1	5	39	id-1363_gender-M_age-19	valence	-0.3994646949298196	0.5019086388892902
id-1294_gender-F_age-26	1	4	1	5	40	id-1294_gender-F_age-26	arousal	0.4864127654785776	1.510343114288844
id-1294_gender-F_age-26	1	4	1	5	40	id-1294_gender-F_age-26	valence	-0.7364281110610958	1.510343114288844
id-1289_gender-F_age-20	1	4	1	5	41	id-1289_gender-F_age-20	arousal	0.5720123429635389	0.5604066249070456
id-1289_gender-F_age-20	1	4	1	5	41	id-1289_gender-F_age-20	valence	-0.08967574784138807	0.5604066249070456
id-1380_gender-F_age-21	1	4	1	5	42	id-1380_gender-F_age-21	arousal	0.5760885133199657	0.5519646030952572
id-1380_gender-F_age-21	1	4	1	5	42	id-1380_gender-F_age-21	valence	-0.3913123542169661	0.5519646030952572
id-1339_gender-F_age-30	1	4	1	5	43	id-1339_gender-F_age-30	arousal	0.5584251084421165	0.4517838513966126
id-1339_gender-F_age-30	1	4	1	5	43	id-1339_gender-F_age-30	valence	0.40489958873838855	0.4517838513966126
id-1354_gender-F_age-23	1	4	1	5	44	id-1354_gender-F_age-23	arousal	0.6195676637885175	0.5185967776233156
id-1354_gender-F_age-23	1	4	1	5	44	id-1354_gender-F_age-23	valence	-0.5788161906125957	0.5185967776233156
id-1310_gender-F_age-28	1	4	1	5	45	id-1310_gender-F_age-28	arousal	0.6168502168842329	0.6604756896813342
id-1310_gender-F_age-28	1	4	1	5	45	id-1310_gender-F_age-28	valence	-0.8097991774767771	0.6604756896813342
id-1358_gender-F_age-32	1	4	1	5	46	id-1358_gender-F_age-32	arousal	0.6127740465278062	0.7436139230740082
id-1358_gender-F_age-32	1	4	1	5	46	id-1358_gender-F_age-32	valence	-0.50272767729263	0.7436139230740082
id-1315_gender-M_age-16	1	4	1	5	47	id-1315_gender-M_age-16	arousal	0.5706536195113967	0.7934078757971292
id-1315_gender-M_age-16	1	4	1	5	47	id-1315_gender-M_age-16	valence	-0.010869787617137949	0.7934078757971292
id-1273_gender-F_age-20	1	4	1	5	48	id-1273_gender-F_age-20	arousal	0.3682038251422024	0.502012477543758
id-1273_gender-F_age-20	1	4	1	5	48	id-1273_gender-F_age-20	valence	0.5054451241969146	0.502012477543758
id-1341_gender-M_age-19	1	4	1	5	49	id-1341_gender-M_age-19	arousal	0.5461965973728363	0.5019436542497715
id-1341_gender-M_age-19	1	4	1	5	49	id-1341_gender-M_age-19	valence	0.3179412878012849	0.5019436542497715
id-1302_gender-F_age-30	1	4	1	5	50	id-1302_gender-F_age-30	arousal	0.9497374626590827	1.0352553344055195
id-1302_gender-F_age-30	1	4	1	5	50	id-1302_gender-F_age-30	valence	-0.915779606743872	1.0352553344055195
id-1358_gender-F_age-32	1	4	1	6	1	id-1358_gender-F_age-32	dominance	-0.255	0.9009999999999999
id-1363_gender-M_age-19	1	4	1	6	2	id-1363_gender-M_age-19	dominance	-0.5825	1.768
id-1377_gender-M_age-20	1	4	1	6	3	id-1377_gender-M_age-20	dominance	0.355	0.45899999999999996
id-1342_gender-M_age-19	1	4	1	6	4	id-1342_gender-M_age-19	dominance	0.9775	0.693
id-1318_gender-M_age-35	1	4	1	6	5	id-1318_gender-M_age-35	dominance	0.625	0.551
id-1269_gender-F_age-23	1	4	1	6	6	id-1269_gender-F_age-23	dominance	-0.4650000000000001	0.551
id-1360_gender-F_age-20	1	4	1	6	7	id-1360_gender-F_age-20	dominance	-1.0	0.91
id-1295_gender-F_age-26	1	4	1	6	8	id-1295_gender-F_age-26	dominance	0.845	0.6679999999999999
id-1315_gender-M_age-16	1	4	1	6	9	id-1315_gender-M_age-16	dominance	-0.4099999999999999	0.5429999999999999
id-1266_gender-M_age-21	1	4	1	6	10	id-1266_gender-M_age-21	dominance	-0.11750000000000005	0.434
id-1378_gender-F_age-19	1	4	1	6	11	id-1378_gender-F_age-19	dominance	-0.9525	0.809
id-1344_gender-M_age-25	1	4	1	6	12	id-1344_gender-M_age-25	dominance	1.0	0.91
id-1307_gender-F_age-22	1	4	1	6	13	id-1307_gender-F_age-22	dominance	0.2649999999999999	0.684
id-1291_gender-F_age-24	1	4	1	6	14	id-1291_gender-F_age-24	dominance	0.3174999999999999	0.909
id-1373_gender-F_age-30	1	4	1	6	15	id-1373_gender-F_age-30	dominance	0.13250000000000006	0.693
id-1355_gender-F_age-19	1	4	1	6	16	id-1355_gender-F_age-19	dominance	-1.0	1.818
id-1370_gender-M_age-19	1	4	1	6	17	id-1370_gender-M_age-19	dominance	-0.69	1.126
id-1273_gender-F_age-20	1	4	1	6	18	id-1273_gender-F_age-20	dominance	-0.555	0.818
id-1293_gender-F_age-31	1	4	1	6	19	id-1293_gender-F_age-31	dominance	0.37250000000000005	0.659
id-1345_gender-M_age-18	1	4	1	6	20	id-1345_gender-M_age-18	dominance	0.1775	1.409
id-1289_gender-F_age-20	1	4	1	6	21	id-1289_gender-F_age-20	dominance	-0.35750000000000004	1.126
id-1285_gender-F_age-19	1	4	1	6	22	id-1285_gender-F_age-19	dominance	-0.985	1.226
id-1323_gender-F_age-23	1	4	1	6	23	id-1323_gender-F_age-23	dominance	-0.405	1.5430000000000001
id-1296_gender-F_age-23	1	4	1	6	24	id-1296_gender-F_age-23	dominance	-0.18999999999999995	0.618
id-1335_gender-M_age-23	1	4	1	6	25	id-1335_gender-M_age-23	dominance	-0.09250000000000003	1.101
id-1366_gender-F_age-24	1	4	1	6	26	id-1366_gender-F_age-24	dominance	-1.0	1.335
id-1376_gender-F_age-19	1	4	1	6	27	id-1376_gender-F_age-19	dominance	0.24	0.593
id-1260_gender-F_age-22	1	4	1	6	28	id-1260_gender-F_age-22	dominance	-0.9	0.826
id-1339_gender-F_age-30	1	4	1	6	29	id-1339_gender-F_age-30	dominance	-1.0	0.784
id-1274_gender-F_age-33	1	4	1	6	30	id-1274_gender-F_age-33	dominance	1.0	0.726
id-1341_gender-M_age-19	1	4	1	6	31	id-1341_gender-M_age-19	dominance	0.395	1.034
id-1294_gender-F_age-26	1	4	1	6	32	id-1294_gender-F_age-26	dominance	-0.20750000000000002	1.218
id-1311_gender-F_age-22	1	4	1	6	33	id-1311_gender-F_age-22	dominance	-0.7525	0.868
id-1309_gender-M_age-22	1	4	1	6	34	id-1309_gender-M_age-22	dominance	0.9575	1.2009999999999998
id-1264_gender-F_age-26	1	4	1	6	35	id-1264_gender-F_age-26	dominance	-0.975	0.784
id-1290_gender-F_age-23	1	4	1	6	36	id-1290_gender-F_age-23	dominance	-0.35750000000000004	1.16
id-1354_gender-F_age-23	1	4	1	6	37	id-1354_gender-F_age-23	dominance	0.27	0.518
id-1306_gender-F_age-21	1	4	1	6	38	id-1306_gender-F_age-21	dominance	-0.09750000000000003	1.66
id-1280_gender-M_age-18	1	4	1	6	39	id-1280_gender-M_age-18	dominance	0.8600000000000001	0.626
id-1270_gender-F_age-30	1	4	1	6	40	id-1270_gender-F_age-30	dominance	-0.41500000000000004	0.534
id-1362_gender-F_age-24	1	4	1	6	41	id-1362_gender-F_age-24	dominance	-0.4175	0.618
