	rep	session	run	block	trial	trial_type	rating_type	rating	rating_RT
id-1302_gender-F_age-30	1	4	1	1	9	id-1302_gender-F_age-30	valence	-0.3478332037484143	1.7022161300310472
id-1380_gender-F_age-21	1	4	1	1	10	id-1380_gender-F_age-21	arousal	0.5380442566599828	0.6436659963383136
id-1380_gender-F_age-21	1	4	1	1	10	id-1380_gender-F_age-21	valence	0.1277200045013709	0.6436659963383136
id-1341_gender-M_age-19	1	4	1	1	11	id-1341_gender-M_age-19	arousal	0.5434791504685518	0.8603677491137205
id-1341_gender-M_age-19	1	4	1	1	11	id-1341_gender-M_age-19	valence	0.3831600135041127	0.8603677491137205
id-1354_gender-F_age-23	1	4	1	1	12	id-1354_gender-F_age-23	arousal	0.639948515570651	1.1020082093646124
id-1354_gender-F_age-23	1	4	1	1	12	id-1354_gender-F_age-23	valence	-0.2418527744813193	1.1020082093646124
id-1310_gender-F_age-28	1	4	1	1	13	id-1310_gender-F_age-28	arousal	0.5665774491549699	0.7770325543151557
id-1310_gender-F_age-28	1	4	1	1	13	id-1310_gender-F_age-28	valence	-0.17391660187420716	0.7770325543151557
id-1274_gender-F_age-33	1	4	1	1	14	id-1274_gender-F_age-33	arousal	0.6086978761713795	0.7268888994867666
id-1274_gender-F_age-33	1	4	1	1	14	id-1274_gender-F_age-33	valence	-0.3423983099398454	0.7268888994867666
id-1335_gender-M_age-23	1	4	1	1	15	id-1335_gender-M_age-23	arousal	0.5679361726071122	0.7436903865664135
id-1335_gender-M_age-23	1	4	1	1	15	id-1335_gender-M_age-23	valence	0.5570766153783199	0.7436903865664135
id-1306_gender-F_age-21	1	4	1	1	16	id-1306_gender-F_age-21	arousal	0.6127740465278062	0.7186620268885235
id-1306_gender-F_age-21	1	4	1	1	16	id-1306_gender-F_age-21	valence	-0.0027174469042844872	0.7186620268885235
id-1370_gender-M_age-19	1	4	1	1	17	id-1370_gender-M_age-19	arousal	0.39809574108933177	1.1270465303996389
id-1370_gender-M_age-19	1	4	1	1	17	id-1370_gender-M_age-19	valence	0.959258757212424	1.1270465303996389
id-1296_gender-F_age-23	1	4	1	1	18	id-1296_gender-F_age-23	arousal	0.6059804292670949	0.8520086621538212
id-1296_gender-F_age-23	1	4	1	1	18	id-1296_gender-F_age-23	valence	-0.1657642611613537	0.8520086621538212
id-1270_gender-F_age-30	1	4	1	1	19	id-1270_gender-F_age-30	arousal	0.555707661537832	0.5019871395870723
id-1270_gender-F_age-30	1	4	1	1	19	id-1270_gender-F_age-30	valence	0.1875038363956296	0.5019871395870723
id-1273_gender-F_age-20	1	4	1	1	20	id-1273_gender-F_age-20	arousal	0.5951106416499571	0.7354019346757923
id-1273_gender-F_age-20	1	4	1	1	20	id-1273_gender-F_age-20	valence	0.10869787617137948	0.7354019346757923
id-1356_gender-F_age-20	1	4	1	1	21	id-1356_gender-F_age-20	arousal	0.656253196996358	0.777075116472588
id-1356_gender-F_age-20	1	4	1	1	21	id-1356_gender-F_age-20	valence	0.13043745140565535	0.777075116472588
id-1279_gender-F_age-19	1	4	1	1	22	id-1279_gender-F_age-19	arousal	0.40760680525432746	1.2855787940234222
id-1279_gender-F_age-19	1	4	1	1	22	id-1279_gender-F_age-19	valence	0.6847966198796908	1.2855787940234222
id-1309_gender-M_age-22	1	4	1	1	23	id-1309_gender-M_age-22	arousal	0.3777148893071981	0.7102860358081671
id-1309_gender-M_age-22	1	4	1	1	23	id-1309_gender-M_age-22	valence	-0.1657642611613537	0.7102860358081671
id-1295_gender-F_age-26	1	4	1	1	24	id-1295_gender-F_age-26	arousal	0.38858467692433607	0.6019922108225728
id-1295_gender-F_age-26	1	4	1	1	24	id-1295_gender-F_age-26	valence	-0.40761703564267293	0.6019922108225728
id-1260_gender-F_age-22	1	4	1	1	25	id-1260_gender-F_age-22	arousal	0.6073391527192372	0.5019113729103992
id-1260_gender-F_age-22	1	4	1	1	25	id-1260_gender-F_age-22	valence	0.12228511069280193	0.5019113729103992
id-1307_gender-F_age-22	1	4	1	1	26	id-1307_gender-F_age-22	arousal	0.5896757478413881	0.8185158666292409
id-1307_gender-F_age-22	1	4	1	1	26	id-1307_gender-F_age-22	valence	-0.13858979211850886	0.8185158666292409
id-1366_gender-F_age-24	1	4	1	1	27	id-1366_gender-F_age-24	arousal	0.6847863894913451	0.8687648703426021
id-1366_gender-F_age-24	1	4	1	1	27	id-1366_gender-F_age-24	valence	0.07337106641568114	0.8687648703426021
id-1280_gender-M_age-18	1	4	1	1	28	id-1280_gender-M_age-18	arousal	0.7092434116299056	0.6771132111125553
id-1280_gender-M_age-18	1	4	1	1	28	id-1280_gender-M_age-18	valence	-0.08695830093710358	0.6771132111125553
id-1342_gender-M_age-19	1	4	1	1	29	id-1342_gender-M_age-19	arousal	0.5679361726071122	2.418895545221858
id-1342_gender-M_age-19	1	4	1	1	29	id-1342_gender-M_age-19	valence	-0.2201131992470434	2.418895545221858
id-1269_gender-F_age-23	1	4	1	1	30	id-1269_gender-F_age-23	arousal	0.639948515570651	1.5437925357446147
id-1269_gender-F_age-23	1	4	1	1	30	id-1269_gender-F_age-23	valence	-0.5190323587183371	1.5437925357446147
id-1290_gender-F_age-23	1	4	1	1	31	id-1290_gender-F_age-23	arousal	0.8695727789826901	1.0521187200438362
id-1290_gender-F_age-23	1	4	1	1	31	id-1290_gender-F_age-23	valence	-0.7717549208167943	1.0521187200438362
id-1315_gender-M_age-16	1	4	1	1	32	id-1315_gender-M_age-16	arousal	0.7513638386463151	0.8353964408379397
id-1315_gender-M_age-16	1	4	1	1	32	id-1315_gender-M_age-16	valence	-0.725558323443958	0.8353964408379397
id-1355_gender-F_age-19	1	4	1	1	33	id-1355_gender-F_age-19	arousal	0.7201131992470434	1.0104364824701406
id-1355_gender-F_age-19	1	4	1	1	33	id-1355_gender-F_age-19	valence	-0.16032936735278475	1.0104364824701406
id-1363_gender-M_age-19	1	4	1	1	34	id-1363_gender-M_age-19	arousal	0.37092127204648684	0.8103747220629884
id-1363_gender-M_age-19	1	4	1	1	34	id-1363_gender-M_age-19	valence	0.28533192494987114	0.8103747220629884
id-1347_gender-F_age-27	1	4	1	1	35	id-1347_gender-F_age-27	arousal	0.37092127204648684	0.5187004837598579
id-1347_gender-F_age-27	1	4	1	1	35	id-1347_gender-F_age-27	valence	-0.26359234971559525	0.5187004837598579
id-1311_gender-F_age-22	1	4	1	1	36	id-1311_gender-F_age-22	arousal	0.555707661537832	0.6853409892892159
id-1311_gender-F_age-22	1	4	1	1	36	id-1311_gender-F_age-22	valence	0.28261447804558665	0.6853409892892159
id-1291_gender-F_age-24	1	4	1	1	37	id-1291_gender-F_age-24	arousal	0.6997323474649098	0.9852988497350452
id-1291_gender-F_age-24	1	4	1	1	37	id-1291_gender-F_age-24	valence	-0.23370043376846586	0.9852988497350452
id-1264_gender-F_age-26	1	4	1	1	38	id-1264_gender-F_age-26	arousal	0.667122984613496	0.610319904419157
id-1264_gender-F_age-26	1	4	1	1	38	id-1264_gender-F_age-26	valence	-0.07880596022425011	0.610319904419157
id-1339_gender-F_age-30	1	4	1	1	39	id-1339_gender-F_age-30	arousal	0.6548944735442157	0.9437095848170428
id-1339_gender-F_age-30	1	4	1	1	39	id-1339_gender-F_age-30	valence	0.28533192494987114	0.9437095848170428
id-1297_gender-F_age-22	1	4	1	1	40	id-1297_gender-F_age-22	arousal	0.6250025575970863	0.6271343714479372
id-1297_gender-F_age-22	1	4	1	1	40	id-1297_gender-F_age-22	valence	0.14674213283136228	0.6271343714479372
id-1323_gender-F_age-23	1	4	1	1	41	id-1323_gender-F_age-23	arousal	0.6277200045013709	1.0102979290641088
id-1323_gender-F_age-23	1	4	1	1	41	id-1323_gender-F_age-23	valence	-0.07880596022425011	1.0102979290641088
id-1358_gender-F_age-32	1	4	1	1	42	id-1358_gender-F_age-32	arousal	0.37092127204648684	1.160204262132538
id-1358_gender-F_age-32	1	4	1	1	42	id-1358_gender-F_age-32	valence	0.1847863894913451	1.160204262132538
id-1378_gender-F_age-19	1	4	1	1	43	id-1378_gender-F_age-19	arousal	0.4157591459671809	0.7453472921115463
id-1378_gender-F_age-19	1	4	1	1	43	id-1378_gender-F_age-19	valence	0.42392171706838	0.7453472921115463
id-1293_gender-F_age-31	1	4	1	1	44	id-1293_gender-F_age-31	arousal	0.6046217058149528	0.5853395403646573
id-1293_gender-F_age-31	1	4	1	1	44	id-1293_gender-F_age-31	valence	0.0842408540328191	0.5853395403646573
id-1362_gender-F_age-24	1	4	1	1	45	id-1362_gender-F_age-24	arousal	0.5543489380856897	1.1854668646064963
id-1362_gender-F_age-24	1	4	1	1	45	id-1362_gender-F_age-24	valence	0.3777251196955437	1.1854668646064963
id-1361_gender-F_age-19	1	4	1	1	46	id-1361_gender-F_age-19	arousal	0.6277200045013709	0.8853764879395385
id-1361_gender-F_age-19	1	4	1	1	46	id-1361_gender-F_age-19	valence	0.07065361951139666	0.8853764879395385
id-1360_gender-F_age-20	1	4	1	1	47	id-1360_gender-F_age-20	arousal	0.6467421328313623	1.1521219801243203
id-1360_gender-F_age-20	1	4	1	1	47	id-1360_gender-F_age-20	valence	-0.12228511069280193	1.1521219801243203
id-1367_gender-M_age-20	1	4	1	1	48	id-1367_gender-M_age-20	arousal	0.7024497943691943	1.2937769899917841
id-1367_gender-M_age-20	1	4	1	1	48	id-1367_gender-M_age-20	valence	0.2907668187584401	1.2937769899917841
id-1285_gender-F_age-19	1	4	1	1	49	id-1285_gender-F_age-19	arousal	0.6915800067520563	0.7520180801629976
id-1285_gender-F_age-19	1	4	1	1	49	id-1285_gender-F_age-19	valence	-0.1032629823628105	0.7520180801629976
id-1266_gender-M_age-21	1	4	1	1	50	id-1266_gender-M_age-21	arousal	0.5869583009371035	1.4605334094821956
id-1266_gender-M_age-21	1	4	1	1	50	id-1266_gender-M_age-21	valence	0.08695830093710358	1.4605334094821956
id-1358_gender-F_age-32	1	4	1	2	1	id-1358_gender-F_age-32	attractiveness	0.18999999999999995	1.693
id-1264_gender-F_age-26	1	4	1	2	2	id-1264_gender-F_age-26	attractiveness	-0.30500000000000005	0.693
id-1285_gender-F_age-19	1	4	1	2	3	id-1285_gender-F_age-19	attractiveness	0.27249999999999996	0.568
id-1341_gender-M_age-19	1	4	1	2	4	id-1341_gender-M_age-19	attractiveness	0.5699999999999998	1.209
id-1309_gender-M_age-22	1	4	1	2	5	id-1309_gender-M_age-22	attractiveness	0.1625000000000001	0.968
id-1380_gender-F_age-21	1	4	1	2	6	id-1380_gender-F_age-21	attractiveness	-0.14500000000000002	0.726
id-1366_gender-F_age-24	1	4	1	2	7	id-1366_gender-F_age-24	attractiveness	-0.1925	0.885
id-1315_gender-M_age-16	1	4	1	2	8	id-1315_gender-M_age-16	attractiveness	0.6800000000000002	0.9009999999999999
id-1377_gender-M_age-20	1	4	1	2	9	id-1377_gender-M_age-20	attractiveness	0.47	1.26
id-1273_gender-F_age-20	1	4	1	2	10	id-1273_gender-F_age-20	attractiveness	0.23249999999999993	0.843
id-1274_gender-F_age-33	1	4	1	2	11	id-1274_gender-F_age-33	attractiveness	-0.31499999999999995	0.726
id-1367_gender-M_age-20	1	4	1	2	12	id-1367_gender-M_age-20	attractiveness	0.865	1.018
id-1294_gender-F_age-26	1	4	1	2	13	id-1294_gender-F_age-26	attractiveness	-0.6325	0.976
id-1376_gender-F_age-19	1	4	1	2	14	id-1376_gender-F_age-19	attractiveness	0.2649999999999999	0.701
id-1373_gender-F_age-30	1	4	1	2	15	id-1373_gender-F_age-30	attractiveness	-0.21250000000000002	0.743
id-1311_gender-F_age-22	1	4	1	2	16	id-1311_gender-F_age-22	attractiveness	0.13250000000000006	0.818
id-1302_gender-F_age-30	1	4	1	2	17	id-1302_gender-F_age-30	attractiveness	-0.5675	0.935
id-1297_gender-F_age-22	1	4	1	2	18	id-1297_gender-F_age-22	attractiveness	0.15749999999999997	0.6509999999999999
id-1356_gender-F_age-20	1	4	1	2	19	id-1356_gender-F_age-20	attractiveness	-0.275	0.726
id-1318_gender-M_age-35	1	4	1	2	20	id-1318_gender-M_age-35	attractiveness	0.48	0.968
id-1293_gender-F_age-31	1	4	1	2	21	id-1293_gender-F_age-31	attractiveness	-0.24250000000000005	0.893
id-1335_gender-M_age-23	1	4	1	2	22	id-1335_gender-M_age-23	attractiveness	-0.25249999999999995	0.643
id-1279_gender-F_age-19	1	4	1	2	23	id-1279_gender-F_age-19	attractiveness	-0.5225	0.951
id-1339_gender-F_age-30	1	4	1	2	24	id-1339_gender-F_age-30	attractiveness	0.2925	1.218
id-1342_gender-M_age-19	1	4	1	2	25	id-1342_gender-M_age-19	attractiveness	-0.18999999999999995	0.843
id-1344_gender-M_age-25	1	4	1	2	26	id-1344_gender-M_age-25	attractiveness	-0.31499999999999995	0.951
id-1289_gender-F_age-20	1	4	1	2	27	id-1289_gender-F_age-20	attractiveness	-0.31999999999999995	1.3259999999999998
id-1270_gender-F_age-30	1	4	1	2	28	id-1270_gender-F_age-30	attractiveness	0.30499999999999994	0.826
id-1360_gender-F_age-20	1	4	1	2	29	id-1360_gender-F_age-20	attractiveness	-0.25749999999999995	0.9179999999999999
id-1260_gender-F_age-22	1	4	1	2	30	id-1260_gender-F_age-22	attractiveness	-0.15249999999999997	1.3519999999999999
id-1355_gender-F_age-19	1	4	1	2	31	id-1355_gender-F_age-19	attractiveness	-0.3075	1.06
id-1296_gender-F_age-23	1	4	1	2	32	id-1296_gender-F_age-23	attractiveness	-0.21750000000000003	1.2009999999999998
id-1370_gender-M_age-19	1	4	1	2	33	id-1370_gender-M_age-19	attractiveness	0.8675000000000002	1.176
id-1280_gender-M_age-18	1	4	1	2	34	id-1280_gender-M_age-18	attractiveness	-0.27	0.976
id-1362_gender-F_age-24	1	4	1	2	35	id-1362_gender-F_age-24	attractiveness	-0.3400000000000001	1.3430000000000002
id-1378_gender-F_age-19	1	4	1	2	36	id-1378_gender-F_age-19	attractiveness	0.14749999999999996	1.101
id-1269_gender-F_age-23	1	4	1	2	37	id-1269_gender-F_age-23	attractiveness	-0.235	0.609
id-1347_gender-F_age-27	1	4	1	2	38	id-1347_gender-F_age-27	attractiveness	-0.39749999999999996	0.976
id-1361_gender-F_age-19	1	4	1	2	39	id-1361_gender-F_age-19	attractiveness	0.22750000000000004	0.609
id-1266_gender-M_age-21	1	4	1	2	40	id-1266_gender-M_age-21	attractiveness	0.5825	0.9009999999999999
id-1307_gender-F_age-22	1	4	1	2	41	id-1307_gender-F_age-22	attractiveness	-0.31999999999999995	0.626
id-1363_gender-M_age-19	1	4	1	2	42	id-1363_gender-M_age-19	attractiveness	0.2124999999999999	0.534
id-1290_gender-F_age-23	1	4	1	2	43	id-1290_gender-F_age-23	attractiveness	0.8	1.4509999999999998
id-1310_gender-F_age-28	1	4	1	2	44	id-1310_gender-F_age-28	attractiveness	0.1399999999999999	0.693
id-1291_gender-F_age-24	1	4	1	2	45	id-1291_gender-F_age-24	attractiveness	-0.18500000000000005	0.643
id-1295_gender-F_age-26	1	4	1	2	46	id-1295_gender-F_age-26	attractiveness	-0.29000000000000004	0.626
id-1323_gender-F_age-23	1	4	1	2	47	id-1323_gender-F_age-23	attractiveness	-0.355	0.718
id-1306_gender-F_age-21	1	4	1	2	48	id-1306_gender-F_age-21	attractiveness	0.2649999999999999	0.8009999999999999
id-1345_gender-M_age-18	1	4	1	2	49	id-1345_gender-M_age-18	attractiveness	0.16500000000000004	0.5760000000000001
id-1354_gender-F_age-23	1	4	1	2	50	id-1354_gender-F_age-23	attractiveness	-0.18999999999999995	1.193
id-1335_gender-M_age-23	1	4	1	4	1	id-1335_gender-M_age-23	dominance	0.17500000000000004	1.3030000000000002
id-1273_gender-F_age-20	1	4	1	4	2	id-1273_gender-F_age-20	dominance	-0.20750000000000002	0.551
id-1285_gender-F_age-19	1	4	1	4	3	id-1285_gender-F_age-19	dominance	-0.345	1.46
id-1307_gender-F_age-22	1	4	1	4	4	id-1307_gender-F_age-22	dominance	0.1875	0.609
id-1373_gender-F_age-30	1	4	1	4	5	id-1373_gender-F_age-30	dominance	-0.265	0.66
id-1380_gender-F_age-21	1	4	1	4	6	id-1380_gender-F_age-21	dominance	-0.43000000000000005	1.068
id-1295_gender-F_age-26	1	4	1	4	7	id-1295_gender-F_age-26	dominance	0.635	0.7509999999999999
id-1367_gender-M_age-20	1	4	1	4	8	id-1367_gender-M_age-20	dominance	0.855	0.884
id-1345_gender-M_age-18	1	4	1	4	9	id-1345_gender-M_age-18	dominance	0.6575	0.8009999999999999
id-1260_gender-F_age-22	1	4	1	4	10	id-1260_gender-F_age-22	dominance	-0.27249999999999996	0.951
id-1309_gender-M_age-22	1	4	1	4	11	id-1309_gender-M_age-22	dominance	0.26249999999999996	0.634
id-1306_gender-F_age-21	1	4	1	4	12	id-1306_gender-F_age-21	dominance	0.3174999999999999	0.743
id-1291_gender-F_age-24	1	4	1	4	13	id-1291_gender-F_age-24	dominance	0.5249999999999999	0.6509999999999999
id-1279_gender-F_age-19	1	4	1	4	14	id-1279_gender-F_age-19	dominance	-0.5475	0.7929999999999999
id-1266_gender-M_age-21	1	4	1	4	15	id-1266_gender-M_age-21	dominance	0.7625	0.835
id-1290_gender-F_age-23	1	4	1	4	16	id-1290_gender-F_age-23	dominance	0.9824999999999999	1.21
id-1264_gender-F_age-26	1	4	1	4	17	id-1264_gender-F_age-26	dominance	-0.5975	0.768
id-1344_gender-M_age-25	1	4	1	4	18	id-1344_gender-M_age-25	dominance	0.25	0.568
id-1289_gender-F_age-20	1	4	1	4	19	id-1289_gender-F_age-20	dominance	-0.25	0.868
id-1269_gender-F_age-23	1	4	1	4	20	id-1269_gender-F_age-23	dominance	0.4850000000000001	0.7340000000000001
id-1297_gender-F_age-22	1	4	1	4	21	id-1297_gender-F_age-22	dominance	-0.36	1.601
id-1270_gender-F_age-30	1	4	1	4	22	id-1270_gender-F_age-30	dominance	0.3500000000000001	0.893
id-1360_gender-F_age-20	1	4	1	4	23	id-1360_gender-F_age-20	dominance	-0.6425000000000001	1.0759999999999998
id-1366_gender-F_age-24	1	4	1	4	24	id-1366_gender-F_age-24	dominance	-0.4425	0.8009999999999999
id-1341_gender-M_age-19	1	4	1	4	25	id-1341_gender-M_age-19	dominance	0.7150000000000001	0.609
id-1354_gender-F_age-23	1	4	1	4	26	id-1354_gender-F_age-23	dominance	-0.31499999999999995	0.885
id-1274_gender-F_age-33	1	4	1	4	27	id-1274_gender-F_age-33	dominance	0.6725000000000001	1.01
id-1363_gender-M_age-19	1	4	1	4	28	id-1363_gender-M_age-19	dominance	-0.25249999999999995	0.943
id-1302_gender-F_age-30	1	4	1	4	29	id-1302_gender-F_age-30	dominance	0.665	0.768
id-1361_gender-F_age-19	1	4	1	4	30	id-1361_gender-F_age-19	dominance	-0.18000000000000005	1.035
id-1377_gender-M_age-20	1	4	1	4	31	id-1377_gender-M_age-20	dominance	0.6175000000000002	0.951
id-1310_gender-F_age-28	1	4	1	4	32	id-1310_gender-F_age-28	dominance	0.8625	0.985
id-1294_gender-F_age-26	1	4	1	4	33	id-1294_gender-F_age-26	dominance	-0.68	0.985
id-1347_gender-F_age-27	1	4	1	4	34	id-1347_gender-F_age-27	dominance	-0.905	1.393
id-1358_gender-F_age-32	1	4	1	4	35	id-1358_gender-F_age-32	dominance	0.3225	0.8759999999999999
id-1318_gender-M_age-35	1	4	1	4	36	id-1318_gender-M_age-35	dominance	0.7925	0.893
id-1280_gender-M_age-18	1	4	1	4	37	id-1280_gender-M_age-18	dominance	-0.41500000000000004	0.935
id-1378_gender-F_age-19	1	4	1	4	38	id-1378_gender-F_age-19	dominance	0.3500000000000001	0.7509999999999999
id-1342_gender-M_age-19	1	4	1	4	39	id-1342_gender-M_age-19	dominance	0.7574999999999998	1.143
id-1339_gender-F_age-30	1	4	1	4	40	id-1339_gender-F_age-30	dominance	-0.2875	0.993
id-1376_gender-F_age-19	1	4	1	4	41	id-1376_gender-F_age-19	dominance	0.2350000000000001	0.968
id-1293_gender-F_age-31	1	4	1	4	42	id-1293_gender-F_age-31	dominance	-0.39	1.618
id-1355_gender-F_age-19	1	4	1	4	43	id-1355_gender-F_age-19	dominance	-0.515	1.143
id-1296_gender-F_age-23	1	4	1	4	44	id-1296_gender-F_age-23	dominance	-0.32999999999999996	0.934
id-1356_gender-F_age-20	1	4	1	4	45	id-1356_gender-F_age-20	dominance	0.18500000000000005	0.718
id-1315_gender-M_age-16	1	4	1	4	46	id-1315_gender-M_age-16	dominance	0.6375	0.968
id-1323_gender-F_age-23	1	4	1	4	47	id-1323_gender-F_age-23	dominance	-0.1975	1.318
id-1311_gender-F_age-22	1	4	1	4	48	id-1311_gender-F_age-22	dominance	0.2350000000000001	0.7509999999999999
id-1362_gender-F_age-24	1	4	1	4	49	id-1362_gender-F_age-24	dominance	0.47750000000000004	0.643
id-1370_gender-M_age-19	1	4	1	4	50	id-1370_gender-M_age-19	dominance	0.7525	1.2429999999999999
id-1266_gender-M_age-21	1	4	1	8	1	id-1266_gender-M_age-21	trustworthiness	-0.375	0.618
id-1289_gender-F_age-20	1	4	1	8	2	id-1289_gender-F_age-20	trustworthiness	-0.615	1.401
id-1342_gender-M_age-19	1	4	1	8	3	id-1342_gender-M_age-19	trustworthiness	-0.42000000000000004	0.9840000000000001
id-1315_gender-M_age-16	1	4	1	8	4	id-1315_gender-M_age-16	trustworthiness	-0.73	1.0590000000000002
id-1295_gender-F_age-26	1	4	1	8	5	id-1295_gender-F_age-26	trustworthiness	-0.35250000000000004	1.018
id-1373_gender-F_age-30	1	4	1	8	6	id-1373_gender-F_age-30	trustworthiness	-0.15500000000000003	1.36
id-1360_gender-F_age-20	1	4	1	8	7	id-1360_gender-F_age-20	trustworthiness	0.3374999999999999	1.085
id-1370_gender-M_age-19	1	4	1	8	8	id-1370_gender-M_age-19	trustworthiness	0.9199999999999999	0.884
id-1366_gender-F_age-24	1	4	1	8	9	id-1366_gender-F_age-24	trustworthiness	0.53	1.4509999999999998
id-1341_gender-M_age-19	1	4	1	8	10	id-1341_gender-M_age-19	trustworthiness	0.5325	0.7929999999999999
id-1335_gender-M_age-23	1	4	1	8	11	id-1335_gender-M_age-23	trustworthiness	0.3500000000000001	0.893
id-1306_gender-F_age-21	1	4	1	8	12	id-1306_gender-F_age-21	trustworthiness	-0.24750000000000005	0.6509999999999999
id-1344_gender-M_age-25	1	4	1	8	13	id-1344_gender-M_age-25	trustworthiness	-0.2925	0.809
id-1273_gender-F_age-20	1	4	1	8	14	id-1273_gender-F_age-20	trustworthiness	-0.14500000000000002	0.684
id-1280_gender-M_age-18	1	4	1	8	15	id-1280_gender-M_age-18	trustworthiness	0.2875000000000001	1.068
id-1347_gender-F_age-27	1	4	1	8	16	id-1347_gender-F_age-27	trustworthiness	0.3325	1.051
id-1279_gender-F_age-19	1	4	1	8	17	id-1279_gender-F_age-19	trustworthiness	0.815	0.685
id-1367_gender-M_age-20	1	4	1	8	18	id-1367_gender-M_age-20	trustworthiness	0.5775000000000001	0.818
id-1363_gender-M_age-19	1	4	1	8	19	id-1363_gender-M_age-19	trustworthiness	0.41500000000000004	0.851
id-1311_gender-F_age-22	1	4	1	8	20	id-1311_gender-F_age-22	trustworthiness	0.3374999999999999	0.9179999999999999
id-1294_gender-F_age-26	1	4	1	8	21	id-1294_gender-F_age-26	trustworthiness	0.4075	0.909
id-1260_gender-F_age-22	1	4	1	8	22	id-1260_gender-F_age-22	trustworthiness	0.6725000000000001	0.96
id-1274_gender-F_age-33	1	4	1	8	23	id-1274_gender-F_age-33	trustworthiness	-0.555	1.26
id-1269_gender-F_age-23	1	4	1	8	24	id-1269_gender-F_age-23	trustworthiness	-0.8	1.2429999999999999
id-1354_gender-F_age-23	1	4	1	8	25	id-1354_gender-F_age-23	trustworthiness	-0.42000000000000004	0.8340000000000001
id-1291_gender-F_age-24	1	4	1	8	26	id-1291_gender-F_age-24	trustworthiness	-0.6425000000000001	1.484
id-1378_gender-F_age-19	1	4	1	8	27	id-1378_gender-F_age-19	trustworthiness	0.2024999999999999	0.951
id-1376_gender-F_age-19	1	4	1	8	28	id-1376_gender-F_age-19	trustworthiness	0.5375000000000001	1.051
id-1358_gender-F_age-32	1	4	1	8	29	id-1358_gender-F_age-32	trustworthiness	-0.255	2.068
id-1380_gender-F_age-21	1	4	1	8	30	id-1380_gender-F_age-21	trustworthiness	-0.31999999999999995	0.8590000000000001
id-1323_gender-F_age-23	1	4	1	8	31	id-1323_gender-F_age-23	trustworthiness	-0.4025000000000001	1.143
id-1297_gender-F_age-22	1	4	1	8	32	id-1297_gender-F_age-22	trustworthiness	-0.49249999999999994	1.6680000000000001
id-1270_gender-F_age-30	1	4	1	8	33	id-1270_gender-F_age-30	trustworthiness	-0.36	1.226
id-1302_gender-F_age-30	1	4	1	8	34	id-1302_gender-F_age-30	trustworthiness	-0.6875	1.085
id-1362_gender-F_age-24	1	4	1	8	35	id-1362_gender-F_age-24	trustworthiness	0.24249999999999994	0.493
id-1309_gender-M_age-22	1	4	1	8	36	id-1309_gender-M_age-22	trustworthiness	0.1200000000000001	0.843
id-1293_gender-F_age-31	1	4	1	8	37	id-1293_gender-F_age-31	trustworthiness	-0.18999999999999995	0.81
id-1345_gender-M_age-18	1	4	1	8	38	id-1345_gender-M_age-18	trustworthiness	-0.20999999999999996	1.151
id-1361_gender-F_age-19	1	4	1	8	39	id-1361_gender-F_age-19	trustworthiness	-0.245	1.126
id-1355_gender-F_age-19	1	4	1	8	40	id-1355_gender-F_age-19	trustworthiness	0.2975000000000001	0.643
id-1290_gender-F_age-23	1	4	1	8	41	id-1290_gender-F_age-23	trustworthiness	-0.91	0.86
