	rep	session	run	block	trial	trial_type	rating_type	rating	rating_RT
id-1291_gender-F_age-24	1	4	1	3	6	id-1291_gender-F_age-24	dominance	-0.07750000000000001	1.268
id-1280_gender-M_age-18	1	4	1	3	7	id-1280_gender-M_age-18	dominance	-0.6125	1.851
id-1279_gender-F_age-19	1	4	1	3	8	id-1279_gender-F_age-19	dominance	-0.895	1.501
id-1270_gender-F_age-30	1	4	1	3	9	id-1270_gender-F_age-30	dominance	0.09749999999999992	0.7929999999999999
id-1344_gender-M_age-25	1	4	1	3	10	id-1344_gender-M_age-25	dominance	0.3474999999999999	1.8259999999999998
id-1370_gender-M_age-19	1	4	1	3	11	id-1370_gender-M_age-19	dominance	-0.18000000000000005	6.294
id-1342_gender-M_age-19	1	4	1	3	12	id-1342_gender-M_age-19	dominance	0.385	1.851
id-1355_gender-F_age-19	1	4	1	3	13	id-1355_gender-F_age-19	dominance	-0.82	2.1430000000000002
id-1323_gender-F_age-23	1	4	1	3	14	id-1323_gender-F_age-23	dominance	-0.5225	2.426
id-1306_gender-F_age-21	1	4	1	3	15	id-1306_gender-F_age-21	dominance	0.11250000000000004	3.0260000000000002
id-1362_gender-F_age-24	1	4	1	3	16	id-1362_gender-F_age-24	dominance	0.2925	2.51
id-1297_gender-F_age-22	1	4	1	3	17	id-1297_gender-F_age-22	dominance	0.25750000000000006	1.01
id-1376_gender-F_age-19	1	4	1	3	18	id-1376_gender-F_age-19	dominance	-0.11250000000000004	2.785
id-1315_gender-M_age-16	1	4	1	3	19	id-1315_gender-M_age-16	dominance	0.5375000000000001	4.293
id-1363_gender-M_age-19	1	4	1	3	20	id-1363_gender-M_age-19	dominance	-0.09499999999999997	1.3259999999999998
id-1273_gender-F_age-20	1	4	1	3	21	id-1273_gender-F_age-20	dominance	0.135	1.41
id-1347_gender-F_age-27	1	4	1	3	22	id-1347_gender-F_age-27	dominance	-0.6325	1.176
id-1290_gender-F_age-23	1	4	1	3	23	id-1290_gender-F_age-23	dominance	0.43500000000000005	3.635
id-1264_gender-F_age-26	1	4	1	3	24	id-1264_gender-F_age-26	dominance	-0.7050000000000001	1.676
id-1345_gender-M_age-18	1	4	1	3	25	id-1345_gender-M_age-18	dominance	0.5625	4.168
id-1293_gender-F_age-31	1	4	1	3	26	id-1293_gender-F_age-31	dominance	-0.5475	1.2429999999999999
id-1377_gender-M_age-20	1	4	1	3	27	id-1377_gender-M_age-20	dominance	0.18999999999999995	1.11
id-1378_gender-F_age-19	1	4	1	3	28	id-1378_gender-F_age-19	dominance	-0.1775	0.7759999999999999
id-1296_gender-F_age-23	1	4	1	3	29	id-1296_gender-F_age-23	dominance	-0.385	1.36
id-1361_gender-F_age-19	1	4	1	3	30	id-1361_gender-F_age-19	dominance	-0.07250000000000001	1.001
id-1269_gender-F_age-23	1	4	1	3	31	id-1269_gender-F_age-23	dominance	-0.13749999999999996	2.826
id-1285_gender-F_age-19	1	4	1	3	32	id-1285_gender-F_age-19	dominance	-0.5125	1.318
id-1366_gender-F_age-24	1	4	1	3	33	id-1366_gender-F_age-24	dominance	0.09499999999999997	1.301
id-1356_gender-F_age-20	1	4	1	3	34	id-1356_gender-F_age-20	dominance	-0.08250000000000002	1.4180000000000001
id-1354_gender-F_age-23	1	4	1	3	35	id-1354_gender-F_age-23	dominance	0.13250000000000006	4.335
id-1339_gender-F_age-30	1	4	1	3	36	id-1339_gender-F_age-30	dominance	-0.68	2.6260000000000003
id-1373_gender-F_age-30	1	4	1	3	37	id-1373_gender-F_age-30	dominance	-0.10499999999999998	1.768
id-1294_gender-F_age-26	1	4	1	3	38	id-1294_gender-F_age-26	dominance	-0.5475	0.976
id-1309_gender-M_age-22	1	4	1	3	39	id-1309_gender-M_age-22	dominance	0.47750000000000004	1.818
id-1360_gender-F_age-20	1	4	1	3	40	id-1360_gender-F_age-20	dominance	-0.2925	0.943
id-1310_gender-F_age-28	1	4	1	3	41	id-1310_gender-F_age-28	dominance	0.6175000000000002	2.5180000000000002
id-1266_gender-M_age-21	1	4	1	3	42	id-1266_gender-M_age-21	dominance	0.4225000000000001	1.21
id-1307_gender-F_age-22	1	4	1	3	43	id-1307_gender-F_age-22	dominance	-0.735	0.9259999999999999
id-1367_gender-M_age-20	1	4	1	3	44	id-1367_gender-M_age-20	dominance	0.52	0.843
id-1260_gender-F_age-22	1	4	1	3	45	id-1260_gender-F_age-22	dominance	-0.6125	0.884
id-1311_gender-F_age-22	1	4	1	3	46	id-1311_gender-F_age-22	dominance	-0.49249999999999994	1.026
id-1380_gender-F_age-21	1	4	1	3	47	id-1380_gender-F_age-21	dominance	-0.18999999999999995	0.909
id-1274_gender-F_age-33	1	4	1	3	48	id-1274_gender-F_age-33	dominance	0.71	1.143
id-1295_gender-F_age-26	1	4	1	3	49	id-1295_gender-F_age-26	dominance	0.5900000000000001	1.91
id-1358_gender-F_age-32	1	4	1	3	50	id-1358_gender-F_age-32	dominance	0.26	2.06
id-1370_gender-M_age-19	1	4	1	5	1	id-1370_gender-M_age-19	trustworthiness	0.665	1.885
id-1358_gender-F_age-32	1	4	1	5	2	id-1358_gender-F_age-32	trustworthiness	-0.1725	0.693
id-1315_gender-M_age-16	1	4	1	5	3	id-1315_gender-M_age-16	trustworthiness	-0.43000000000000005	1.385
id-1373_gender-F_age-30	1	4	1	5	4	id-1373_gender-F_age-30	trustworthiness	0.09000000000000008	0.6679999999999999
id-1311_gender-F_age-22	1	4	1	5	5	id-1311_gender-F_age-22	trustworthiness	0.6200000000000001	0.96
id-1377_gender-M_age-20	1	4	1	5	6	id-1377_gender-M_age-20	trustworthiness	0.19999999999999996	0.6679999999999999
id-1366_gender-F_age-24	1	4	1	5	7	id-1366_gender-F_age-24	trustworthiness	-0.3175	0.726
id-1323_gender-F_age-23	1	4	1	5	8	id-1323_gender-F_age-23	trustworthiness	0.13250000000000006	0.9179999999999999
id-1339_gender-F_age-30	1	4	1	5	9	id-1339_gender-F_age-30	trustworthiness	0.5150000000000001	1.151
id-1378_gender-F_age-19	1	4	1	5	10	id-1378_gender-F_age-19	trustworthiness	0.6475	0.943
id-1306_gender-F_age-21	1	4	1	5	11	id-1306_gender-F_age-21	trustworthiness	0.12250000000000005	0.684
id-1342_gender-M_age-19	1	4	1	5	12	id-1342_gender-M_age-19	trustworthiness	-0.81	1.2009999999999998
id-1362_gender-F_age-24	1	4	1	5	13	id-1362_gender-F_age-24	trustworthiness	0.16749999999999998	0.884
id-1280_gender-M_age-18	1	4	1	5	14	id-1280_gender-M_age-18	trustworthiness	-0.32499999999999996	0.934
id-1361_gender-F_age-19	1	4	1	5	15	id-1361_gender-F_age-19	trustworthiness	0.1399999999999999	0.6509999999999999
id-1354_gender-F_age-23	1	4	1	5	16	id-1354_gender-F_age-23	trustworthiness	-0.37749999999999995	0.7509999999999999
id-1344_gender-M_age-25	1	4	1	5	17	id-1344_gender-M_age-25	trustworthiness	0.13250000000000006	0.66
id-1269_gender-F_age-23	1	4	1	5	18	id-1269_gender-F_age-23	trustworthiness	0.3125	0.743
id-1294_gender-F_age-26	1	4	1	5	19	id-1294_gender-F_age-26	trustworthiness	0.09000000000000008	0.818
id-1295_gender-F_age-26	1	4	1	5	20	id-1295_gender-F_age-26	trustworthiness	0.14500000000000002	2.41
id-1380_gender-F_age-21	1	4	1	5	21	id-1380_gender-F_age-21	trustworthiness	0.12250000000000005	1.635
id-1309_gender-M_age-22	1	4	1	5	22	id-1309_gender-M_age-22	trustworthiness	-0.04249999999999998	1.043
id-1341_gender-M_age-19	1	4	1	5	23	id-1341_gender-M_age-19	trustworthiness	0.4675	0.8759999999999999
id-1293_gender-F_age-31	1	4	1	5	24	id-1293_gender-F_age-31	trustworthiness	-0.06999999999999995	2.0180000000000002
id-1270_gender-F_age-30	1	4	1	5	25	id-1270_gender-F_age-30	trustworthiness	0.27	0.701
id-1347_gender-F_age-27	1	4	1	5	26	id-1347_gender-F_age-27	trustworthiness	-0.22750000000000004	0.851
id-1289_gender-F_age-20	1	4	1	5	27	id-1289_gender-F_age-20	trustworthiness	-0.31000000000000005	0.7090000000000001
id-1297_gender-F_age-22	1	4	1	5	28	id-1297_gender-F_age-22	trustworthiness	-0.10999999999999999	1.8090000000000002
id-1273_gender-F_age-20	1	4	1	5	29	id-1273_gender-F_age-20	trustworthiness	0.6575	1.651
id-1345_gender-M_age-18	1	4	1	5	30	id-1345_gender-M_age-18	trustworthiness	-0.2025	1.526
id-1266_gender-M_age-21	1	4	1	5	31	id-1266_gender-M_age-21	trustworthiness	-0.21250000000000002	1.31
id-1296_gender-F_age-23	1	4	1	5	32	id-1296_gender-F_age-23	trustworthiness	0.1625000000000001	0.985
id-1285_gender-F_age-19	1	4	1	5	33	id-1285_gender-F_age-19	trustworthiness	-0.1725	0.643
id-1291_gender-F_age-24	1	4	1	5	34	id-1291_gender-F_age-24	trustworthiness	-0.08250000000000002	0.96
id-1290_gender-F_age-23	1	4	1	5	35	id-1290_gender-F_age-23	trustworthiness	-0.31499999999999995	2.201
id-1260_gender-F_age-22	1	4	1	5	36	id-1260_gender-F_age-22	trustworthiness	0.08250000000000002	0.835
id-1335_gender-M_age-23	1	4	1	5	37	id-1335_gender-M_age-23	trustworthiness	0.48249999999999993	1.401
id-1367_gender-M_age-20	1	4	1	5	38	id-1367_gender-M_age-20	trustworthiness	0.7250000000000001	1.068
id-1310_gender-F_age-28	1	4	1	5	39	id-1310_gender-F_age-28	trustworthiness	-0.23750000000000004	3.843
id-1363_gender-M_age-19	1	4	1	5	40	id-1363_gender-M_age-19	trustworthiness	0.1399999999999999	3.185
id-1376_gender-F_age-19	1	4	1	5	41	id-1376_gender-F_age-19	trustworthiness	0.4025000000000001	1.001
id-1356_gender-F_age-20	1	4	1	5	42	id-1356_gender-F_age-20	trustworthiness	0.050000000000000044	1.426
id-1264_gender-F_age-26	1	4	1	5	43	id-1264_gender-F_age-26	trustworthiness	-0.10499999999999998	1.4180000000000001
id-1302_gender-F_age-30	1	4	1	5	44	id-1302_gender-F_age-30	trustworthiness	-0.35250000000000004	0.9179999999999999
id-1279_gender-F_age-19	1	4	1	5	45	id-1279_gender-F_age-19	trustworthiness	0.09250000000000003	1.085
id-1274_gender-F_age-33	1	4	1	5	46	id-1274_gender-F_age-33	trustworthiness	-0.5800000000000001	1.351
id-1360_gender-F_age-20	1	4	1	5	47	id-1360_gender-F_age-20	trustworthiness	0.22249999999999992	0.968
id-1355_gender-F_age-19	1	4	1	5	48	id-1355_gender-F_age-19	trustworthiness	0.0625	0.86
id-1307_gender-F_age-22	1	4	1	5	49	id-1307_gender-F_age-22	trustworthiness	0.6499999999999999	1.218
id-1318_gender-M_age-35	1	4	1	5	50	id-1318_gender-M_age-35	trustworthiness	-0.405	1.7009999999999998
id-1367_gender-M_age-20	1	4	1	7	1	id-1367_gender-M_age-20	arousal	0.5475553208249785	4.152458236512757
id-1367_gender-M_age-20	1	4	1	7	1	id-1367_gender-M_age-20	valence	0.2798970311413021	4.152458236512757
id-1295_gender-F_age-26	1	4	1	7	2	id-1295_gender-F_age-26	arousal	0.46059701988787494	1.0603087035779026
id-1295_gender-F_age-26	1	4	1	7	2	id-1295_gender-F_age-26	valence	-0.3315285223227074	1.0603087035779026
id-1273_gender-F_age-20	1	4	1	7	3	id-1273_gender-F_age-20	arousal	0.5706536195113967	1.1352743974784971
id-1273_gender-F_age-20	1	4	1	7	3	id-1273_gender-F_age-20	valence	0.7663200270082253	1.1352743974784971
id-1266_gender-M_age-21	1	4	1	7	4	id-1266_gender-M_age-21	arousal	0.3165723339607971	3.052272050837928
id-1266_gender-M_age-21	1	4	1	7	4	id-1266_gender-M_age-21	valence	0.23370043376846586	3.052272050837928
id-1307_gender-F_age-22	1	4	1	7	5	id-1307_gender-F_age-22	arousal	0.5461965973728363	3.3438606118907046
id-1307_gender-F_age-22	1	4	1	7	5	id-1307_gender-F_age-22	valence	0.524467252526906	3.3438606118907046
id-1360_gender-F_age-20	1	4	1	7	6	id-1360_gender-F_age-20	arousal	0.44157489155788354	3.460707819496747
id-1360_gender-F_age-20	1	4	1	7	6	id-1360_gender-F_age-20	valence	0.100545535458526	3.460707819496747
id-1280_gender-M_age-18	1	4	1	7	7	id-1280_gender-M_age-18	arousal	0.5706536195113967	1.7354376419862092
id-1280_gender-M_age-18	1	4	1	7	7	id-1280_gender-M_age-18	valence	-0.6549047039325613	1.7354376419862092
id-1342_gender-M_age-19	1	4	1	7	8	id-1342_gender-M_age-19	arousal	0.8029953298277204	2.243919836320856
id-1342_gender-M_age-19	1	4	1	7	8	id-1342_gender-M_age-19	valence	-0.6820791729754062	2.243919836320856
id-1279_gender-F_age-19	1	4	1	7	9	id-1279_gender-F_age-19	arousal	0.5570663849899742	1.635459134238772
id-1279_gender-F_age-19	1	4	1	7	9	id-1279_gender-F_age-19	valence	-0.105980429267095	1.635459134238772
id-1293_gender-F_age-31	1	4	1	7	10	id-1293_gender-F_age-31	arousal	0.5692948960592544	1.8023150655244533
id-1293_gender-F_age-31	1	4	1	7	10	id-1293_gender-F_age-31	valence	-0.3967472480255351	1.8023150655244533
id-1309_gender-M_age-22	1	4	1	7	11	id-1309_gender-M_age-22	arousal	0.5652187257028277	1.0602700658237154
id-1309_gender-M_age-22	1	4	1	7	11	id-1309_gender-M_age-22	valence	-0.09782808855424154	1.0602700658237154
id-1361_gender-F_age-19	1	4	1	7	12	id-1361_gender-F_age-19	arousal	0.25950594897082296	1.4607286476602894
id-1361_gender-F_age-19	1	4	1	7	12	id-1361_gender-F_age-19	valence	0.09782808855424154	1.4607286476602894
id-1377_gender-M_age-20	1	4	1	7	13	id-1377_gender-M_age-20	arousal	0.31113744015222816	1.6270862122983092
id-1377_gender-M_age-20	1	4	1	7	13	id-1377_gender-M_age-20	valence	0.10869787617137948	1.6270862122983092
id-1345_gender-M_age-18	1	4	1	7	14	id-1345_gender-M_age-18	arousal	0.33695318574293076	2.668975272441457
id-1345_gender-M_age-18	1	4	1	7	14	id-1345_gender-M_age-18	valence	-0.09782808855424154	2.668975272441457
id-1362_gender-F_age-24	1	4	1	7	15	id-1362_gender-F_age-24	arousal	0.2649408427793919	0.9686650837284104
id-1362_gender-F_age-24	1	4	1	7	15	id-1362_gender-F_age-24	valence	0.1250025575970864	0.9686650837284104
id-1355_gender-F_age-19	1	4	1	7	16	id-1355_gender-F_age-19	arousal	0.35189914371649544	4.54411133468966
id-1355_gender-F_age-19	1	4	1	7	16	id-1355_gender-F_age-19	valence	-0.1250025575970864	4.54411133468966
id-1306_gender-F_age-21	1	4	1	7	17	id-1306_gender-F_age-21	arousal	0.35189914371649544	3.2021641971732606
id-1306_gender-F_age-21	1	4	1	7	17	id-1306_gender-F_age-21	valence	-0.17935149568277614	3.2021641971732606
id-1354_gender-F_age-23	1	4	1	7	18	id-1354_gender-F_age-23	arousal	0.5366855332078406	2.7021394448602223
id-1354_gender-F_age-23	1	4	1	7	18	id-1354_gender-F_age-23	valence	-0.6576221508368458	2.7021394448602223
id-1290_gender-F_age-23	1	4	1	7	19	id-1290_gender-F_age-23	arousal	0.6345136217620821	1.2602611912116115
id-1290_gender-F_age-23	1	4	1	7	19	id-1290_gender-F_age-23	valence	-0.5135974649097681	1.2602611912116115
id-1311_gender-F_age-22	1	4	1	7	20	id-1311_gender-F_age-22	arousal	0.39809574108933177	3.943967710911238
id-1311_gender-F_age-22	1	4	1	7	20	id-1311_gender-F_age-22	valence	-0.11685021688423293	3.943967710911238
id-1347_gender-F_age-27	1	4	1	7	21	id-1347_gender-F_age-27	arousal	0.25678850206653836	0.876966525818716
id-1347_gender-F_age-27	1	4	1	7	21	id-1347_gender-F_age-27	valence	-0.2092434116299055	0.876966525818716
id-1260_gender-F_age-22	1	4	1	7	22	id-1260_gender-F_age-22	arousal	0.3899434003764783	0.6103101826774946
id-1260_gender-F_age-22	1	4	1	7	22	id-1260_gender-F_age-22	valence	-0.15489447354421576	0.6103101826774946
id-1269_gender-F_age-23	1	4	1	7	23	id-1269_gender-F_age-23	arousal	0.43749872120145683	3.2190347081705117
id-1269_gender-F_age-23	1	4	1	7	23	id-1269_gender-F_age-23	valence	0.1657642611613537	3.2190347081705117
id-1373_gender-F_age-30	1	4	1	7	24	id-1373_gender-F_age-30	arousal	0.349181696812211	1.843748622774001
id-1373_gender-F_age-30	1	4	1	7	24	id-1373_gender-F_age-30	valence	-0.0815234071285346	1.843748622774001
id-1378_gender-F_age-19	1	4	1	7	25	id-1378_gender-F_age-19	arousal	0.5842408540328191	0.9104905123167556
id-1378_gender-F_age-19	1	4	1	7	25	id-1378_gender-F_age-19	valence	0.4891404427712077	0.9104905123167556
id-1380_gender-F_age-21	1	4	1	7	26	id-1380_gender-F_age-21	arousal	0.4062480818021852	1.1687730279518291
id-1380_gender-F_age-21	1	4	1	7	26	id-1380_gender-F_age-21	valence	0.0815234071285346	1.1687730279518291
id-1296_gender-F_age-23	1	4	1	7	27	id-1296_gender-F_age-23	arousal	0.40353063489790075	1.4939740197332867
id-1296_gender-F_age-23	1	4	1	7	27	id-1296_gender-F_age-23	valence	-0.09239319474567256	1.4939740197332867
id-1376_gender-F_age-19	1	4	1	7	28	id-1376_gender-F_age-19	arousal	0.2499948848058272	2.6521829425182664
id-1376_gender-F_age-19	1	4	1	7	28	id-1376_gender-F_age-19	valence	0.5217498056226214	2.6521829425182664
id-1294_gender-F_age-26	1	4	1	7	29	id-1294_gender-F_age-26	arousal	0.1752650949380038	1.410350148606085
id-1294_gender-F_age-26	1	4	1	7	29	id-1294_gender-F_age-26	valence	0.5462068277611818	1.410350148606085
id-1358_gender-F_age-32	1	4	1	7	30	id-1358_gender-F_age-32	arousal	0.4089655287064697	1.4520988450312868
id-1358_gender-F_age-32	1	4	1	7	30	id-1358_gender-F_age-32	valence	-0.3722902258869748	1.4520988450312868
id-1297_gender-F_age-22	1	4	1	7	31	id-1297_gender-F_age-22	arousal	0.6263612810492286	2.085491161309619
id-1297_gender-F_age-22	1	4	1	7	31	id-1297_gender-F_age-22	valence	-0.5516417215697509	2.085491161309619
id-1363_gender-M_age-19	1	4	1	7	32	id-1363_gender-M_age-19	arousal	0.544837873920694	1.2519709782172868
id-1363_gender-M_age-19	1	4	1	7	32	id-1363_gender-M_age-19	valence	0.29891915947129355	1.2519709782172868
id-1310_gender-F_age-28	1	4	1	7	33	id-1310_gender-F_age-28	arousal	0.6290787279535132	0.9605490424764866
id-1310_gender-F_age-28	1	4	1	7	33	id-1310_gender-F_age-28	valence	-0.2500051151941728	0.9605490424764866
id-1344_gender-M_age-25	1	4	1	7	34	id-1344_gender-M_age-25	arousal	0.5380442566599828	2.0688035759230843
id-1344_gender-M_age-25	1	4	1	7	34	id-1344_gender-M_age-25	valence	-0.5788161906125957	2.0688035759230843
id-1274_gender-F_age-33	1	4	1	7	35	id-1274_gender-F_age-33	arousal	0.7921255422105824	3.552337855762744
id-1274_gender-F_age-33	1	4	1	7	35	id-1274_gender-F_age-33	valence	-0.6059906596554406	3.552337855762744
id-1366_gender-F_age-24	1	4	1	7	36	id-1366_gender-F_age-24	arousal	0.40760680525432746	3.677172815201629
id-1366_gender-F_age-24	1	4	1	7	36	id-1366_gender-F_age-24	valence	-0.105980429267095	3.677172815201629
id-1291_gender-F_age-24	1	4	1	7	37	id-1291_gender-F_age-24	arousal	0.38450850656790936	2.969199371415016
id-1291_gender-F_age-24	1	4	1	7	37	id-1291_gender-F_age-24	valence	-0.06793617260711217	2.969199371415016
id-1264_gender-F_age-26	1	4	1	7	38	id-1264_gender-F_age-26	arousal	0.45244467917502146	1.4103051718448114
id-1264_gender-F_age-26	1	4	1	7	38	id-1264_gender-F_age-26	valence	-0.10869787617137948	1.4103051718448114
id-1341_gender-M_age-19	1	4	1	7	39	id-1341_gender-M_age-19	arousal	0.44700978536645253	0.8937265569948067
id-1341_gender-M_age-19	1	4	1	7	39	id-1341_gender-M_age-19	valence	0.04619659737283628	0.8937265569948067
id-1285_gender-F_age-19	1	4	1	7	40	id-1285_gender-F_age-19	arousal	0.4714668075050129	1.5186843724186474
id-1285_gender-F_age-19	1	4	1	7	40	id-1285_gender-F_age-19	valence	-0.50272767729263	1.5186843724186474
id-1302_gender-F_age-30	1	4	1	7	41	id-1302_gender-F_age-30	arousal	0.4809778716700086	1.8020397715336005
id-1302_gender-F_age-30	1	4	1	7	41	id-1302_gender-F_age-30	valence	-0.4375089515898024	1.8020397715336005
id-1315_gender-M_age-16	1	4	1	7	42	id-1315_gender-M_age-16	arousal	0.4823365951221508	2.4272804273823567
id-1315_gender-M_age-16	1	4	1	7	42	id-1315_gender-M_age-16	valence	-0.22283064615132792	2.4272804273823567
id-1318_gender-M_age-35	1	4	1	7	43	id-1318_gender-M_age-35	arousal	0.5271744690428448	1.0438055530903512
id-1318_gender-M_age-35	1	4	1	7	43	id-1318_gender-M_age-35	valence	-0.312506393992716	1.0438055530903512
id-1356_gender-F_age-20	1	4	1	7	44	id-1356_gender-F_age-20	arousal	0.5122285110692802	1.3438355577200127
id-1356_gender-F_age-20	1	4	1	7	44	id-1356_gender-F_age-20	valence	0.41305192945124203	1.3438355577200127
id-1289_gender-F_age-20	1	4	1	7	45	id-1289_gender-F_age-20	arousal	0.42934638048860335	1.9104905123203932
id-1289_gender-F_age-20	1	4	1	7	45	id-1289_gender-F_age-20	valence	0.01902212832999141	1.9104905123203932
