	rep	session	run	block	trial	trial_type	rating_type	rating	rating_RT
id-1290_gender-F_age-23	1	4	1	2	29	id-1290_gender-F_age-23	dominance	0.685	0.8009999999999999
id-1342_gender-M_age-19	1	4	1	2	30	id-1342_gender-M_age-19	dominance	0.45999999999999996	1.018
id-1302_gender-F_age-30	1	4	1	2	31	id-1302_gender-F_age-30	dominance	-0.52	0.91
id-1318_gender-M_age-35	1	4	1	2	32	id-1318_gender-M_age-35	dominance	0.4225000000000001	0.893
id-1367_gender-M_age-20	1	4	1	2	33	id-1367_gender-M_age-20	dominance	0.23249999999999993	0.6509999999999999
id-1363_gender-M_age-19	1	4	1	2	34	id-1363_gender-M_age-19	dominance	0.08000000000000007	3.218
id-1355_gender-F_age-19	1	4	1	2	35	id-1355_gender-F_age-19	dominance	0.0	0.768
id-1307_gender-F_age-22	1	4	1	2	36	id-1307_gender-F_age-22	dominance	-0.545	2.351
id-1339_gender-F_age-30	1	4	1	2	37	id-1339_gender-F_age-30	dominance	-0.7925	0.9259999999999999
id-1289_gender-F_age-20	1	4	1	2	38	id-1289_gender-F_age-20	dominance	0.02499999999999991	0.701
id-1279_gender-F_age-19	1	4	1	2	39	id-1279_gender-F_age-19	dominance	-0.73	0.768
id-1347_gender-F_age-27	1	4	1	2	40	id-1347_gender-F_age-27	dominance	-0.04249999999999998	0.818
id-1311_gender-F_age-22	1	4	1	2	41	id-1311_gender-F_age-22	dominance	-0.3125	2.693
id-1378_gender-F_age-19	1	4	1	2	42	id-1378_gender-F_age-19	dominance	-0.9275	0.968
id-1345_gender-M_age-18	1	4	1	2	43	id-1345_gender-M_age-18	dominance	0.48	0.9840000000000001
id-1366_gender-F_age-24	1	4	1	2	44	id-1366_gender-F_age-24	dominance	0.0	0.409
id-1370_gender-M_age-19	1	4	1	2	45	id-1370_gender-M_age-19	dominance	-0.79	0.718
id-1291_gender-F_age-24	1	4	1	2	46	id-1291_gender-F_age-24	dominance	-0.685	0.843
id-1285_gender-F_age-19	1	4	1	2	47	id-1285_gender-F_age-19	dominance	0.11749999999999994	0.534
id-1373_gender-F_age-30	1	4	1	2	48	id-1373_gender-F_age-30	dominance	-0.12749999999999995	0.493
id-1335_gender-M_age-23	1	4	1	2	49	id-1335_gender-M_age-23	dominance	-0.725	0.843
id-1309_gender-M_age-22	1	4	1	2	50	id-1309_gender-M_age-22	dominance	0.4275	0.9259999999999999
id-1323_gender-F_age-23	1	4	1	5	1	id-1323_gender-F_age-23	arousal	0.1399382851823055	3.5939739775515136
id-1323_gender-F_age-23	1	4	1	5	1	id-1323_gender-F_age-23	valence	0.4972927834840611	3.5939739775515136
id-1302_gender-F_age-30	1	4	1	5	2	id-1302_gender-F_age-30	arousal	0.25678850206653836	1.2270543752294998
id-1302_gender-F_age-30	1	4	1	5	2	id-1302_gender-F_age-30	valence	0.4592485268240783	1.2270543752294998
id-1296_gender-F_age-23	1	4	1	5	3	id-1296_gender-F_age-23	arousal	0.16983020112943487	3.877312522941111
id-1296_gender-F_age-23	1	4	1	5	3	id-1296_gender-F_age-23	valence	0.0	3.877312522941111
id-1335_gender-M_age-23	1	4	1	5	4	id-1335_gender-M_age-23	arousal	0.5978280885542415	0.6101408100380468
id-1335_gender-M_age-23	1	4	1	5	4	id-1335_gender-M_age-23	valence	0.1521770266399313	0.6101408100380468
id-1358_gender-F_age-32	1	4	1	5	5	id-1358_gender-F_age-32	arousal	0.22961403302369354	3.343979712825785
id-1358_gender-F_age-32	1	4	1	5	5	id-1358_gender-F_age-32	valence	0.05978383189425871	3.343979712825785
id-1291_gender-F_age-24	1	4	1	5	6	id-1291_gender-F_age-24	arousal	0.5312506393992716	2.3689169870369824
id-1291_gender-F_age-24	1	4	1	5	6	id-1291_gender-F_age-24	valence	0.4565310799197938	2.3689169870369824
id-1373_gender-F_age-30	1	4	1	5	7	id-1373_gender-F_age-30	arousal	0.5027174469042844	0.4602041395398828
id-1373_gender-F_age-30	1	4	1	5	7	id-1373_gender-F_age-30	valence	-0.0054348938085689745	0.4602041395398828
id-1380_gender-F_age-21	1	4	1	5	8	id-1380_gender-F_age-21	arousal	0.5081523407128534	2.393880824623693
id-1380_gender-F_age-21	1	4	1	5	8	id-1380_gender-F_age-21	valence	0.524467252526906	2.393880824623693
id-1285_gender-F_age-19	1	4	1	5	9	id-1285_gender-F_age-19	arousal	0.5149459579735647	1.7354384405848575
id-1285_gender-F_age-19	1	4	1	5	9	id-1285_gender-F_age-19	valence	-0.14130723902279332	1.7354384405848575
id-1264_gender-F_age-26	1	4	1	5	10	id-1264_gender-F_age-26	arousal	0.6046217058149528	1.8854083153023569
id-1264_gender-F_age-26	1	4	1	5	10	id-1264_gender-F_age-26	valence	0.0027174469042844872	1.8854083153023569
id-1361_gender-F_age-19	1	4	1	5	11	id-1361_gender-F_age-19	arousal	0.6182089403363752	1.5103911094797695
id-1361_gender-F_age-19	1	4	1	5	11	id-1361_gender-F_age-19	valence	-0.11141532307566396	1.5103911094797695
id-1378_gender-F_age-19	1	4	1	5	12	id-1378_gender-F_age-19	arousal	0.5353268097556984	3.5272096502328623
id-1378_gender-F_age-19	1	4	1	5	12	id-1378_gender-F_age-19	valence	0.5489242746654663	3.5272096502328623
id-1294_gender-F_age-26	1	4	1	5	13	id-1294_gender-F_age-26	arousal	0.6019042589106682	3.0105504897319406
id-1294_gender-F_age-26	1	4	1	5	13	id-1294_gender-F_age-26	valence	0.0842408540328191	3.0105504897319406
id-1260_gender-F_age-22	1	4	1	5	14	id-1260_gender-F_age-22	arousal	0.35189914371649544	4.168988647779315
id-1260_gender-F_age-22	1	4	1	5	14	id-1260_gender-F_age-22	valence	-0.1657642611613537	4.168988647779315
id-1273_gender-F_age-20	1	4	1	5	15	id-1273_gender-F_age-20	arousal	0.5285331924949871	2.1354303508298926
id-1273_gender-F_age-20	1	4	1	5	15	id-1273_gender-F_age-20	valence	0.7880596022425012	2.1354303508298926
id-1310_gender-F_age-28	1	4	1	5	16	id-1310_gender-F_age-28	arousal	0.555707661537832	2.110378974846981
id-1310_gender-F_age-28	1	4	1	5	16	id-1310_gender-F_age-28	valence	-0.6358825756025699	2.110378974846981
id-1345_gender-M_age-18	1	4	1	5	17	id-1345_gender-M_age-18	arousal	0.12906849756516753	2.127066208005772
id-1345_gender-M_age-18	1	4	1	5	17	id-1345_gender-M_age-18	valence	-0.0054348938085689745	2.127066208005772
id-1366_gender-F_age-24	1	4	1	5	18	id-1366_gender-F_age-24	arousal	0.5543489380856897	1.6936762866332629
id-1366_gender-F_age-24	1	4	1	5	18	id-1366_gender-F_age-24	valence	0.1032629823628105	1.6936762866332629
id-1363_gender-M_age-19	1	4	1	5	19	id-1363_gender-M_age-19	arousal	0.34646424990792646	2.7272324705870687
id-1363_gender-M_age-19	1	4	1	5	19	id-1363_gender-M_age-19	valence	-0.21739575234275896	2.7272324705870687
id-1269_gender-F_age-23	1	4	1	5	20	id-1269_gender-F_age-23	arousal	0.5910344712935303	1.277086794621482
id-1269_gender-F_age-23	1	4	1	5	20	id-1269_gender-F_age-23	valence	-0.08695830093710358	1.277086794621482
id-1376_gender-F_age-19	1	4	1	5	21	id-1376_gender-F_age-19	arousal	0.3559753140729222	0.918558502212136
id-1376_gender-F_age-19	1	4	1	5	21	id-1376_gender-F_age-19	valence	0.22283064615132792	0.918558502212136
id-1309_gender-M_age-22	1	4	1	5	22	id-1309_gender-M_age-22	arousal	0.2336902033801203	1.6521848979966762
id-1309_gender-M_age-22	1	4	1	5	22	id-1309_gender-M_age-22	valence	0.0	1.6521848979966762
id-1356_gender-F_age-20	1	4	1	5	23	id-1356_gender-F_age-20	arousal	0.42527021013217664	5.477488444931622
id-1356_gender-F_age-20	1	4	1	5	23	id-1356_gender-F_age-20	valence	0.30707150018414703	5.477488444931622
id-1315_gender-M_age-16	1	4	1	5	24	id-1315_gender-M_age-16	arousal	0.3722799954986291	2.7604714033188884
id-1315_gender-M_age-16	1	4	1	5	24	id-1315_gender-M_age-16	valence	-0.418486823259811	2.7604714033188884
id-1344_gender-M_age-25	1	4	1	5	25	id-1344_gender-M_age-25	arousal	0.3505404202643532	0.5935540951065832
id-1344_gender-M_age-25	1	4	1	5	25	id-1344_gender-M_age-25	valence	0.14674213283136228	0.5935540951065832
id-1293_gender-F_age-31	1	4	1	5	26	id-1293_gender-F_age-31	arousal	0.5570663849899742	6.2109793071306285
id-1293_gender-F_age-31	1	4	1	5	26	id-1293_gender-F_age-31	valence	0.0	6.2109793071306285
id-1355_gender-F_age-19	1	4	1	5	27	id-1355_gender-F_age-19	arousal	0.3029850994393747	1.8104349994205224
id-1355_gender-F_age-19	1	4	1	5	27	id-1355_gender-F_age-19	valence	-0.024457022138560384	1.8104349994205224
id-1377_gender-M_age-20	1	4	1	5	28	id-1377_gender-M_age-20	arousal	0.5883170243892458	2.8522466578442613
id-1377_gender-M_age-20	1	4	1	5	28	id-1377_gender-M_age-20	valence	0.36685533207840576	2.8522466578442613
id-1311_gender-F_age-22	1	4	1	5	29	id-1311_gender-F_age-22	arousal	0.24048382064083146	0.7284580081332024
id-1311_gender-F_age-22	1	4	1	5	29	id-1311_gender-F_age-22	valence	0.3587029913655523	0.7284580081332024
id-1347_gender-F_age-27	1	4	1	5	30	id-1347_gender-F_age-27	arousal	0.2703757365879609	0.7435843411315091
id-1347_gender-F_age-27	1	4	1	5	30	id-1347_gender-F_age-27	valence	-0.4646834206326473	0.7435843411315091
id-1339_gender-F_age-30	1	4	1	5	31	id-1339_gender-F_age-30	arousal	0.20923318124155987	0.7274413553118393
id-1339_gender-F_age-30	1	4	1	5	31	id-1339_gender-F_age-30	valence	0.5271846994311905	0.7274413553118393
id-1307_gender-F_age-22	1	4	1	5	32	id-1307_gender-F_age-22	arousal	0.16983020112943487	0.626950898808218
id-1307_gender-F_age-22	1	4	1	5	32	id-1307_gender-F_age-22	valence	0.5597940622826043	0.626950898808218
id-1280_gender-M_age-18	1	4	1	5	33	id-1280_gender-M_age-18	arousal	0.17934126529443045	0.9103274781214168
id-1280_gender-M_age-18	1	4	1	5	33	id-1280_gender-M_age-18	valence	0.14945957973564675	0.9103274781214168
id-1270_gender-F_age-30	1	4	1	5	34	id-1270_gender-F_age-30	arousal	0.11276381613946063	0.6435001835288858
id-1270_gender-F_age-30	1	4	1	5	34	id-1270_gender-F_age-30	valence	0.33424596922699185	0.6435001835288858
id-1318_gender-M_age-35	1	4	1	5	35	id-1318_gender-M_age-35	arousal	0.5570663849899742	1.568807292371048
id-1318_gender-M_age-35	1	4	1	5	35	id-1318_gender-M_age-35	valence	-0.4538136330155093	1.568807292371048
id-1370_gender-M_age-19	1	4	1	5	36	id-1370_gender-M_age-19	arousal	0.5692948960592544	0.8935056169464133
id-1370_gender-M_age-19	1	4	1	5	36	id-1370_gender-M_age-19	valence	0.5190323587183371	0.8935056169464133
id-1297_gender-F_age-22	1	4	1	5	37	id-1297_gender-F_age-22	arousal	0.18885232945942626	0.7019224035509524
id-1297_gender-F_age-22	1	4	1	5	37	id-1297_gender-F_age-22	valence	0.2663097966198797	0.7019224035509524
id-1266_gender-M_age-21	1	4	1	5	38	id-1266_gender-M_age-21	arousal	0.05841487805377088	1.0603975692097265
id-1266_gender-M_age-21	1	4	1	5	38	id-1266_gender-M_age-21	valence	-0.02173957523427589	1.0603975692097265
id-1274_gender-F_age-33	1	4	1	5	39	id-1274_gender-F_age-33	arousal	0.5149459579735647	1.285372454745584
id-1274_gender-F_age-33	1	4	1	5	39	id-1274_gender-F_age-33	valence	-0.17663404877849165	1.285372454745584
id-1367_gender-M_age-20	1	4	1	5	40	id-1367_gender-M_age-20	arousal	0.5475553208249785	1.2027331902131664
id-1367_gender-M_age-20	1	4	1	5	40	id-1367_gender-M_age-20	valence	0.1630468142570692	1.2027331902131664
id-1341_gender-M_age-19	1	4	1	5	41	id-1341_gender-M_age-19	arousal	0.11412253959160285	1.0684960782798498
id-1341_gender-M_age-19	1	4	1	5	41	id-1341_gender-M_age-19	valence	0.26359234971559525	1.0684960782798498
id-1306_gender-F_age-21	1	4	1	5	42	id-1306_gender-F_age-21	arousal	0.023088068298072584	0.9270174279890852
id-1306_gender-F_age-21	1	4	1	5	42	id-1306_gender-F_age-21	valence	0.057066384989974225	0.9270174279890852
id-1289_gender-F_age-20	1	4	1	5	43	id-1289_gender-F_age-20	arousal	0.12635105066088304	0.7770895113303595
id-1289_gender-F_age-20	1	4	1	5	43	id-1289_gender-F_age-20	valence	0.3097889470884315	0.7770895113303595
id-1290_gender-F_age-23	1	4	1	5	44	id-1290_gender-F_age-23	arousal	0.3913021238286205	2.2938748478643447
id-1290_gender-F_age-23	1	4	1	5	44	id-1290_gender-F_age-23	valence	0.1630468142570692	2.2938748478643447
id-1279_gender-F_age-19	1	4	1	5	45	id-1279_gender-F_age-19	arousal	0.5529902146335475	1.1770744788750562
id-1279_gender-F_age-19	1	4	1	5	45	id-1279_gender-F_age-19	valence	0.2581574559070263	1.1770744788750562
id-1360_gender-F_age-20	1	4	1	5	46	id-1360_gender-F_age-20	arousal	0.5842408540328191	0.9020200843267504
id-1360_gender-F_age-20	1	4	1	5	46	id-1360_gender-F_age-20	valence	-0.3559855444612677	0.9020200843267504
id-1295_gender-F_age-26	1	4	1	5	47	id-1295_gender-F_age-26	arousal	0.20379828743299094	0.6352030528564683
id-1295_gender-F_age-26	1	4	1	5	47	id-1295_gender-F_age-26	valence	-0.16032936735278475	0.6352030528564683
id-1354_gender-F_age-23	1	4	1	5	48	id-1354_gender-F_age-23	arousal	0.21602679850227113	0.9187710092151063
id-1354_gender-F_age-23	1	4	1	5	48	id-1354_gender-F_age-23	valence	-0.201091070917052	0.9187710092151063
id-1342_gender-M_age-19	1	4	1	5	49	id-1342_gender-M_age-19	arousal	0.4687493606007284	1.5937856190716957
id-1342_gender-M_age-19	1	4	1	5	49	id-1342_gender-M_age-19	valence	-0.3994646949298196	1.5937856190716957
id-1362_gender-F_age-24	1	4	1	5	50	id-1362_gender-F_age-24	arousal	0.5244570221385604	1.0018020835345849
id-1362_gender-F_age-24	1	4	1	5	50	id-1362_gender-F_age-24	valence	0.28533192494987114	1.0018020835345849
id-1318_gender-M_age-35	1	4	1	6	1	id-1318_gender-M_age-35	trustworthiness	0.6324999999999998	1.993
id-1311_gender-F_age-22	1	4	1	6	2	id-1311_gender-F_age-22	trustworthiness	0.94	1.3430000000000002
id-1355_gender-F_age-19	1	4	1	6	3	id-1355_gender-F_age-19	trustworthiness	-0.09750000000000003	0.518
id-1377_gender-M_age-20	1	4	1	6	4	id-1377_gender-M_age-20	trustworthiness	-0.35	0.601
id-1307_gender-F_age-22	1	4	1	6	5	id-1307_gender-F_age-22	trustworthiness	0.1200000000000001	0.9009999999999999
id-1269_gender-F_age-23	1	4	1	6	6	id-1269_gender-F_age-23	trustworthiness	0.37250000000000005	0.843
id-1347_gender-F_age-27	1	4	1	6	7	id-1347_gender-F_age-27	trustworthiness	-0.025000000000000022	0.726
id-1294_gender-F_age-26	1	4	1	6	8	id-1294_gender-F_age-26	trustworthiness	0.18500000000000005	2.46
id-1285_gender-F_age-19	1	4	1	6	9	id-1285_gender-F_age-19	trustworthiness	-0.10499999999999998	0.8590000000000001
id-1344_gender-M_age-25	1	4	1	6	10	id-1344_gender-M_age-25	trustworthiness	0.49750000000000005	0.9840000000000001
id-1378_gender-F_age-19	1	4	1	6	11	id-1378_gender-F_age-19	trustworthiness	0.21500000000000008	2.8510000000000004
id-1341_gender-M_age-19	1	4	1	6	12	id-1341_gender-M_age-19	trustworthiness	0.18500000000000005	1.401
id-1270_gender-F_age-30	1	4	1	6	13	id-1270_gender-F_age-30	trustworthiness	0.9175	1.159
id-1380_gender-F_age-21	1	4	1	6	14	id-1380_gender-F_age-21	trustworthiness	0.5475000000000001	0.8009999999999999
id-1264_gender-F_age-26	1	4	1	6	15	id-1264_gender-F_age-26	trustworthiness	0.4624999999999999	0.8590000000000001
id-1376_gender-F_age-19	1	4	1	6	16	id-1376_gender-F_age-19	trustworthiness	0.6725000000000001	1.126
id-1323_gender-F_age-23	1	4	1	6	17	id-1323_gender-F_age-23	trustworthiness	0.47750000000000004	0.626
id-1366_gender-F_age-24	1	4	1	6	18	id-1366_gender-F_age-24	trustworthiness	-0.06499999999999995	1.385
id-1363_gender-M_age-19	1	4	1	6	19	id-1363_gender-M_age-19	trustworthiness	-0.35	0.493
id-1358_gender-F_age-32	1	4	1	6	20	id-1358_gender-F_age-32	trustworthiness	-0.07499999999999996	0.7340000000000001
id-1266_gender-M_age-21	1	4	1	6	21	id-1266_gender-M_age-21	trustworthiness	-0.06000000000000005	0.659
id-1290_gender-F_age-23	1	4	1	6	22	id-1290_gender-F_age-23	trustworthiness	0.2925	0.893
id-1354_gender-F_age-23	1	4	1	6	23	id-1354_gender-F_age-23	trustworthiness	-0.35	0.8590000000000001
id-1335_gender-M_age-23	1	4	1	6	24	id-1335_gender-M_age-23	trustworthiness	-0.24250000000000005	0.8590000000000001
id-1279_gender-F_age-19	1	4	1	6	25	id-1279_gender-F_age-19	trustworthiness	0.2975000000000001	0.5760000000000001
id-1345_gender-M_age-18	1	4	1	6	26	id-1345_gender-M_age-18	trustworthiness	0.7825	1.026
id-1280_gender-M_age-18	1	4	1	6	27	id-1280_gender-M_age-18	trustworthiness	-0.3325	1.151
id-1297_gender-F_age-22	1	4	1	6	28	id-1297_gender-F_age-22	trustworthiness	0.5025	0.726
id-1367_gender-M_age-20	1	4	1	6	29	id-1367_gender-M_age-20	trustworthiness	0.0475000000000001	0.684
id-1339_gender-F_age-30	1	4	1	6	30	id-1339_gender-F_age-30	trustworthiness	0.1399999999999999	1.76
id-1306_gender-F_age-21	1	4	1	6	31	id-1306_gender-F_age-21	trustworthiness	0.5150000000000001	0.9840000000000001
id-1296_gender-F_age-23	1	4	1	6	32	id-1296_gender-F_age-23	trustworthiness	0.35749999999999993	0.843
id-1293_gender-F_age-31	1	4	1	6	33	id-1293_gender-F_age-31	trustworthiness	-0.24250000000000005	0.6679999999999999
id-1361_gender-F_age-19	1	4	1	6	34	id-1361_gender-F_age-19	trustworthiness	-0.13249999999999995	2.701
id-1310_gender-F_age-28	1	4	1	6	35	id-1310_gender-F_age-28	trustworthiness	-0.16749999999999998	2.343
id-1342_gender-M_age-19	1	4	1	6	36	id-1342_gender-M_age-19	trustworthiness	0.31000000000000005	0.818
id-1356_gender-F_age-20	1	4	1	6	37	id-1356_gender-F_age-20	trustworthiness	0.2124999999999999	1.3430000000000002
id-1291_gender-F_age-24	1	4	1	6	38	id-1291_gender-F_age-24	trustworthiness	0.2124999999999999	3.8939999999999997
id-1302_gender-F_age-30	1	4	1	6	39	id-1302_gender-F_age-30	trustworthiness	0.385	1.109
id-1274_gender-F_age-33	1	4	1	6	40	id-1274_gender-F_age-33	trustworthiness	-0.15249999999999997	0.7929999999999999
id-1289_gender-F_age-20	1	4	1	6	41	id-1289_gender-F_age-20	trustworthiness	-0.08999999999999997	0.6759999999999999
id-1273_gender-F_age-20	1	4	1	6	42	id-1273_gender-F_age-20	trustworthiness	0.8675000000000002	0.9590000000000001
id-1360_gender-F_age-20	1	4	1	6	43	id-1360_gender-F_age-20	trustworthiness	-0.54	0.526
id-1309_gender-M_age-22	1	4	1	6	44	id-1309_gender-M_age-22	trustworthiness	0.3899999999999999	0.743
id-1295_gender-F_age-26	1	4	1	6	45	id-1295_gender-F_age-26	trustworthiness	-0.09999999999999998	2.335
id-1362_gender-F_age-24	1	4	1	6	46	id-1362_gender-F_age-24	trustworthiness	0.09250000000000003	1.443
id-1260_gender-F_age-22	1	4	1	6	47	id-1260_gender-F_age-22	trustworthiness	0.0475000000000001	2.318
id-1373_gender-F_age-30	1	4	1	6	48	id-1373_gender-F_age-30	trustworthiness	-0.125	2.61
id-1370_gender-M_age-19	1	4	1	6	49	id-1370_gender-M_age-19	trustworthiness	-0.04249999999999998	0.7929999999999999
id-1315_gender-M_age-16	1	4	1	6	50	id-1315_gender-M_age-16	trustworthiness	0.03499999999999992	0.861
id-1354_gender-F_age-23	1	4	1	7	1	id-1354_gender-F_age-23	attractiveness	-0.67	1.751
id-1279_gender-F_age-19	1	4	1	7	2	id-1279_gender-F_age-19	attractiveness	-0.6975	1.135
id-1345_gender-M_age-18	1	4	1	7	3	id-1345_gender-M_age-18	attractiveness	0.3425	0.601
id-1378_gender-F_age-19	1	4	1	7	4	id-1378_gender-F_age-19	attractiveness	0.0	0.634
id-1335_gender-M_age-23	1	4	1	7	5	id-1335_gender-M_age-23	attractiveness	-0.12749999999999995	0.47600000000000003
id-1294_gender-F_age-26	1	4	1	7	6	id-1294_gender-F_age-26	attractiveness	-0.007499999999999951	1.3840000000000001
id-1291_gender-F_age-24	1	4	1	7	7	id-1291_gender-F_age-24	attractiveness	-0.07750000000000001	1.351
id-1307_gender-F_age-22	1	4	1	7	8	id-1307_gender-F_age-22	attractiveness	-0.3325	0.809
id-1355_gender-F_age-19	1	4	1	7	9	id-1355_gender-F_age-19	attractiveness	0.012499999999999956	0.601
id-1358_gender-F_age-32	1	4	1	7	10	id-1358_gender-F_age-32	attractiveness	-0.050000000000000044	0.451
id-1377_gender-M_age-20	1	4	1	7	11	id-1377_gender-M_age-20	attractiveness	0.7650000000000001	1.534
id-1273_gender-F_age-20	1	4	1	7	12	id-1273_gender-F_age-20	attractiveness	0.10499999999999998	0.601
id-1361_gender-F_age-19	1	4	1	7	13	id-1361_gender-F_age-19	attractiveness	-0.13249999999999995	0.568
id-1274_gender-F_age-33	1	4	1	7	14	id-1274_gender-F_age-33	attractiveness	-0.7875	0.9590000000000001
id-1266_gender-M_age-21	1	4	1	7	15	id-1266_gender-M_age-21	attractiveness	-0.13749999999999996	0.626
id-1344_gender-M_age-25	1	4	1	7	16	id-1344_gender-M_age-25	attractiveness	-0.8675	0.784
id-1269_gender-F_age-23	1	4	1	7	17	id-1269_gender-F_age-23	attractiveness	-0.87	0.785
id-1341_gender-M_age-19	1	4	1	7	18	id-1341_gender-M_age-19	attractiveness	0.6175000000000002	0.943
id-1370_gender-M_age-19	1	4	1	7	19	id-1370_gender-M_age-19	attractiveness	0.5550000000000002	1.151
id-1318_gender-M_age-35	1	4	1	7	20	id-1318_gender-M_age-35	attractiveness	0.03750000000000009	0.47600000000000003
id-1339_gender-F_age-30	1	4	1	7	21	id-1339_gender-F_age-30	attractiveness	-0.04749999999999999	0.309
id-1366_gender-F_age-24	1	4	1	7	22	id-1366_gender-F_age-24	attractiveness	-0.385	0.326
id-1296_gender-F_age-23	1	4	1	7	23	id-1296_gender-F_age-23	attractiveness	-0.4325	0.951
id-1356_gender-F_age-20	1	4	1	7	24	id-1356_gender-F_age-20	attractiveness	-0.2025	0.609
id-1289_gender-F_age-20	1	4	1	7	25	id-1289_gender-F_age-20	attractiveness	-0.010000000000000009	1.284
id-1380_gender-F_age-21	1	4	1	7	26	id-1380_gender-F_age-21	attractiveness	0.0	0.46799999999999997
id-1311_gender-F_age-22	1	4	1	7	27	id-1311_gender-F_age-22	attractiveness	-0.0625	0.426
id-1285_gender-F_age-19	1	4	1	7	28	id-1285_gender-F_age-19	attractiveness	-0.025000000000000022	0.701
id-1306_gender-F_age-21	1	4	1	7	29	id-1306_gender-F_age-21	attractiveness	-0.1775	0.401
id-1270_gender-F_age-30	1	4	1	7	30	id-1270_gender-F_age-30	attractiveness	0.10499999999999998	0.609
id-1347_gender-F_age-27	1	4	1	7	31	id-1347_gender-F_age-27	attractiveness	-0.79	0.726
id-1309_gender-M_age-22	1	4	1	7	32	id-1309_gender-M_age-22	attractiveness	-0.645	0.46799999999999997
id-1363_gender-M_age-19	1	4	1	7	33	id-1363_gender-M_age-19	attractiveness	-0.08250000000000002	0.618
id-1280_gender-M_age-18	1	4	1	7	34	id-1280_gender-M_age-18	attractiveness	-0.06000000000000005	0.34299999999999997
id-1367_gender-M_age-20	1	4	1	7	35	id-1367_gender-M_age-20	attractiveness	0.565	0.693
id-1260_gender-F_age-22	1	4	1	7	36	id-1260_gender-F_age-22	attractiveness	0.0	0.418
id-1342_gender-M_age-19	1	4	1	7	37	id-1342_gender-M_age-19	attractiveness	-0.22999999999999998	0.376
id-1293_gender-F_age-31	1	4	1	7	38	id-1293_gender-F_age-31	attractiveness	-0.48	1.1179999999999999
id-1295_gender-F_age-26	1	4	1	7	39	id-1295_gender-F_age-26	attractiveness	-0.07750000000000001	0.609
id-1264_gender-F_age-26	1	4	1	7	40	id-1264_gender-F_age-26	attractiveness	0.007500000000000062	0.31
id-1362_gender-F_age-24	1	4	1	7	41	id-1362_gender-F_age-24	attractiveness	0.007500000000000062	0.643
