	rep	session	run	block	trial	trial_type	rating_type	rating	rating_RT
id-1280_gender-M_age-18	1	4	1	6	26	id-1280_gender-M_age-18	dominance	0.125	0.743
id-1274_gender-F_age-33	1	4	1	6	27	id-1274_gender-F_age-33	dominance	0.25	1.4680000000000002
id-1306_gender-F_age-21	1	4	1	6	28	id-1306_gender-F_age-21	dominance	-0.19999999999999996	0.943
id-1289_gender-F_age-20	1	4	1	6	29	id-1289_gender-F_age-20	dominance	0.2124999999999999	1.66
id-1380_gender-F_age-21	1	4	1	6	30	id-1380_gender-F_age-21	dominance	-0.21499999999999997	0.818
id-1360_gender-F_age-20	1	4	1	6	31	id-1360_gender-F_age-20	dominance	-0.22499999999999998	0.826
id-1291_gender-F_age-24	1	4	1	6	32	id-1291_gender-F_age-24	dominance	0.16999999999999993	0.634
id-1266_gender-M_age-21	1	4	1	6	33	id-1266_gender-M_age-21	dominance	0.22999999999999998	0.826
id-1342_gender-M_age-19	1	4	1	6	34	id-1342_gender-M_age-19	dominance	0.37749999999999995	1.318
id-1344_gender-M_age-25	1	4	1	6	35	id-1344_gender-M_age-25	dominance	0.1100000000000001	0.6759999999999999
id-1315_gender-M_age-16	1	4	1	6	36	id-1315_gender-M_age-16	dominance	0.31499999999999995	1.2009999999999998
id-1347_gender-F_age-27	1	4	1	6	37	id-1347_gender-F_age-27	dominance	-0.24750000000000005	0.518
id-1318_gender-M_age-35	1	4	1	6	38	id-1318_gender-M_age-35	dominance	0.27249999999999996	0.9259999999999999
id-1295_gender-F_age-26	1	4	1	6	39	id-1295_gender-F_age-26	dominance	0.2649999999999999	0.735
id-1370_gender-M_age-19	1	4	1	6	40	id-1370_gender-M_age-19	dominance	-0.31499999999999995	0.743
id-1362_gender-F_age-24	1	4	1	6	41	id-1362_gender-F_age-24	dominance	-0.18500000000000005	0.718
id-1335_gender-M_age-23	1	4	1	6	42	id-1335_gender-M_age-23	dominance	-0.36250000000000004	0.826
id-1285_gender-F_age-19	1	4	1	6	43	id-1285_gender-F_age-19	dominance	0.040000000000000036	0.501
id-1366_gender-F_age-24	1	4	1	6	44	id-1366_gender-F_age-24	dominance	-0.12250000000000005	0.743
id-1323_gender-F_age-23	1	4	1	6	45	id-1323_gender-F_age-23	dominance	0.10499999999999998	4.101
id-1378_gender-F_age-19	1	4	1	6	46	id-1378_gender-F_age-19	dominance	-0.35	0.61
id-1341_gender-M_age-19	1	4	1	6	47	id-1341_gender-M_age-19	dominance	-0.3425	0.609
id-1376_gender-F_age-19	1	4	1	6	48	id-1376_gender-F_age-19	dominance	-0.5025	1.001
id-1310_gender-F_age-28	1	4	1	6	49	id-1310_gender-F_age-28	dominance	0.16500000000000004	0.601
id-1270_gender-F_age-30	1	4	1	6	50	id-1270_gender-F_age-30	dominance	-0.04500000000000004	0.718
id-1378_gender-F_age-19	1	4	1	8	1	id-1378_gender-F_age-19	arousal	0.3641276547857757	3.8689797731972253
id-1378_gender-F_age-19	1	4	1	8	1	id-1378_gender-F_age-19	valence	0.1847863894913451	3.8689797731972253
id-1341_gender-M_age-19	1	4	1	8	2	id-1341_gender-M_age-19	arousal	0.32064850431722386	2.702262294013053
id-1341_gender-M_age-19	1	4	1	8	2	id-1341_gender-M_age-19	valence	0.3179412878012849	2.702262294013053
id-1323_gender-F_age-23	1	4	1	8	3	id-1323_gender-F_age-23	arousal	0.555707661537832	0.5518474827576938
id-1323_gender-F_age-23	1	4	1	8	3	id-1323_gender-F_age-23	valence	-0.22283064615132792	0.5518474827576938
id-1377_gender-M_age-20	1	4	1	8	4	id-1377_gender-M_age-20	arousal	0.5665774491549699	0.4353453480284771
id-1377_gender-M_age-20	1	4	1	8	4	id-1377_gender-M_age-20	valence	0.16032936735278475	0.4353453480284771
id-1344_gender-M_age-25	1	4	1	8	5	id-1344_gender-M_age-25	arousal	0.33695318574293076	0.4686265406758139
id-1344_gender-M_age-25	1	4	1	8	5	id-1344_gender-M_age-25	valence	-0.2554400090027418	0.4686265406758139
id-1309_gender-M_age-22	1	4	1	8	6	id-1309_gender-M_age-22	arousal	0.2866804180136677	1.3687289304134538
id-1309_gender-M_age-22	1	4	1	8	6	id-1309_gender-M_age-22	valence	-0.19837362401276756	1.3687289304134538
id-1285_gender-F_age-19	1	4	1	8	7	id-1285_gender-F_age-19	arousal	0.2771693538486721	0.4353230106444244
id-1285_gender-F_age-19	1	4	1	8	7	id-1285_gender-F_age-19	valence	-0.13315489830993985	0.4353230106444244
id-1290_gender-F_age-23	1	4	1	8	8	id-1290_gender-F_age-23	arousal	0.6168502168842329	0.5519413601414271
id-1290_gender-F_age-23	1	4	1	8	8	id-1290_gender-F_age-23	valence	0.15489447354421576	0.5519413601414271
id-1366_gender-F_age-24	1	4	1	8	9	id-1366_gender-F_age-24	arousal	0.6046217058149528	0.4602774906784362
id-1366_gender-F_age-24	1	4	1	8	9	id-1366_gender-F_age-24	valence	-0.28261447804558665	0.4602774906784362
id-1367_gender-M_age-20	1	4	1	8	10	id-1367_gender-M_age-20	arousal	0.6521770266399313	1.1687577275274634
id-1367_gender-M_age-20	1	4	1	8	10	id-1367_gender-M_age-20	valence	0.2500051151941728	1.1687577275274634
id-1291_gender-F_age-24	1	4	1	8	11	id-1291_gender-F_age-24	arousal	0.399454464541474	2.010477440449904
id-1291_gender-F_age-24	1	4	1	8	11	id-1291_gender-F_age-24	valence	0.09239319474567256	2.010477440449904
id-1345_gender-M_age-18	1	4	1	8	12	id-1345_gender-M_age-18	arousal	0.3967370176371895	2.6027371747195502
id-1345_gender-M_age-18	1	4	1	8	12	id-1345_gender-M_age-18	valence	0.1820689425870606	2.6027371747195502
id-1310_gender-F_age-28	1	4	1	8	13	id-1310_gender-F_age-28	arousal	0.7744621373327332	0.6685591059253966
id-1310_gender-F_age-28	1	4	1	8	13	id-1310_gender-F_age-28	valence	-0.2744621373327332	0.6685591059253966
id-1315_gender-M_age-16	1	4	1	8	14	id-1315_gender-M_age-16	arousal	0.5679361726071122	2.1437938899407527
id-1315_gender-M_age-16	1	4	1	8	14	id-1315_gender-M_age-16	valence	-0.28533192494987114	2.1437938899407527
id-1339_gender-F_age-30	1	4	1	8	15	id-1339_gender-F_age-30	arousal	0.6236438341449442	1.1854464699690652
id-1339_gender-F_age-30	1	4	1	8	15	id-1339_gender-F_age-30	valence	0.2527225620984573	1.1854464699690652
id-1270_gender-F_age-30	1	4	1	8	16	id-1270_gender-F_age-30	arousal	0.19972211707656423	0.7435870578401591
id-1270_gender-F_age-30	1	4	1	8	16	id-1270_gender-F_age-30	valence	0.05163149118140525	0.7435870578401591
id-1260_gender-F_age-22	1	4	1	8	17	id-1260_gender-F_age-22	arousal	0.18885232945942626	0.8695400189321845
id-1260_gender-F_age-22	1	4	1	8	17	id-1260_gender-F_age-22	valence	0.17391660187420716	0.8695400189321845
id-1306_gender-F_age-21	1	4	1	8	18	id-1306_gender-F_age-21	arousal	0.6086978761713795	0.4602904705097899
id-1306_gender-F_age-21	1	4	1	8	18	id-1306_gender-F_age-21	valence	-0.21467830543847446	0.4602904705097899
id-1362_gender-F_age-24	1	4	1	8	19	id-1362_gender-F_age-24	arousal	0.32744212157793506	0.8021713748235015
id-1362_gender-F_age-24	1	4	1	8	19	id-1362_gender-F_age-24	valence	0.11413276997994845	0.8021713748235015
id-1376_gender-F_age-19	1	4	1	8	20	id-1376_gender-F_age-19	arousal	0.43206382739288784	0.7685490842877698
id-1376_gender-F_age-19	1	4	1	8	20	id-1376_gender-F_age-19	valence	0.30707150018414703	0.7685490842877698
id-1380_gender-F_age-21	1	4	1	8	21	id-1380_gender-F_age-21	arousal	0.5788059602242501	0.9185627282035966
id-1380_gender-F_age-21	1	4	1	8	21	id-1380_gender-F_age-21	valence	0.11956766378851742	0.9185627282035966
id-1279_gender-F_age-19	1	4	1	8	22	id-1279_gender-F_age-19	arousal	0.30977871670008594	0.651929225508411
id-1279_gender-F_age-19	1	4	1	8	22	id-1279_gender-F_age-19	valence	0.38044256659982817	0.651929225508411
id-1355_gender-F_age-19	1	4	1	8	23	id-1355_gender-F_age-19	arousal	0.2268965861194091	0.468537492996802
id-1355_gender-F_age-19	1	4	1	8	23	id-1355_gender-F_age-19	valence	-0.2527225620984573	0.468537492996802
id-1335_gender-M_age-23	1	4	1	8	24	id-1335_gender-M_age-23	arousal	0.5937519181978148	0.6519965395164036
id-1335_gender-M_age-23	1	4	1	8	24	id-1335_gender-M_age-23	valence	0.14945957973564675	0.6519965395164036
id-1295_gender-F_age-26	1	4	1	8	25	id-1295_gender-F_age-26	arousal	0.3247246746736505	1.0936793655700967
id-1295_gender-F_age-26	1	4	1	8	25	id-1295_gender-F_age-26	valence	-0.11141532307566396	1.0936793655700967
id-1289_gender-F_age-20	1	4	1	8	26	id-1289_gender-F_age-20	arousal	0.2921153118222367	0.7020171865037811
id-1289_gender-F_age-20	1	4	1	8	26	id-1289_gender-F_age-20	valence	0.11956766378851742	0.7020171865037811
id-1311_gender-F_age-22	1	4	1	8	27	id-1311_gender-F_age-22	arousal	0.394019570732905	0.7272225093211091
id-1311_gender-F_age-22	1	4	1	8	27	id-1311_gender-F_age-22	valence	0.201091070917052	0.7272225093211091
id-1273_gender-F_age-20	1	4	1	8	28	id-1273_gender-F_age-20	arousal	0.6250025575970863	0.7936529833086752
id-1273_gender-F_age-20	1	4	1	8	28	id-1273_gender-F_age-20	valence	0.2527225620984573	0.7936529833086752
id-1356_gender-F_age-20	1	4	1	8	29	id-1356_gender-F_age-20	arousal	0.5380442566599828	0.8018891389601777
id-1356_gender-F_age-20	1	4	1	8	29	id-1356_gender-F_age-20	valence	-0.06793617260711217	0.8018891389601777
id-1294_gender-F_age-26	1	4	1	8	30	id-1294_gender-F_age-26	arousal	0.6793514956827762	0.7186141645574935
id-1294_gender-F_age-26	1	4	1	8	30	id-1294_gender-F_age-26	valence	0.3097889470884315	0.7186141645574935
id-1274_gender-F_age-33	1	4	1	8	31	id-1274_gender-F_age-33	arousal	0.5665774491549699	0.5768562969687991
id-1274_gender-F_age-33	1	4	1	8	31	id-1274_gender-F_age-33	valence	-0.5652289560911733	0.5768562969687991
id-1360_gender-F_age-20	1	4	1	8	32	id-1360_gender-F_age-20	arousal	0.5815234071285346	0.6935274713596301
id-1360_gender-F_age-20	1	4	1	8	32	id-1360_gender-F_age-20	valence	-0.2092434116299055	0.6935274713596301
id-1269_gender-F_age-23	1	4	1	8	33	id-1269_gender-F_age-23	arousal	0.6915800067520563	0.6019819296602691
id-1269_gender-F_age-23	1	4	1	8	33	id-1269_gender-F_age-23	valence	-0.17663404877849165	0.6019819296602691
id-1354_gender-F_age-23	1	4	1	8	34	id-1354_gender-F_age-23	arousal	0.2730931834922453	1.0770214124954691
id-1354_gender-F_age-23	1	4	1	8	34	id-1354_gender-F_age-23	valence	-0.1820689425870606	1.0770214124954691
id-1302_gender-F_age-30	1	4	1	8	35	id-1302_gender-F_age-30	arousal	0.6413072390227933	0.5935377948535461
id-1302_gender-F_age-30	1	4	1	8	35	id-1302_gender-F_age-30	valence	-0.29348426566272456	0.5935377948535461
id-1373_gender-F_age-30	1	4	1	8	36	id-1373_gender-F_age-30	arousal	0.6250025575970863	2.56887038038758
id-1373_gender-F_age-30	1	4	1	8	36	id-1373_gender-F_age-30	valence	-0.20652596472562101	2.56887038038758
id-1370_gender-M_age-19	1	4	1	8	37	id-1370_gender-M_age-19	arousal	0.3682038251422024	3.502615888762648
id-1370_gender-M_age-19	1	4	1	8	37	id-1370_gender-M_age-19	valence	0.23098298686418134	3.502615888762648
id-1264_gender-F_age-26	1	4	1	8	38	id-1264_gender-F_age-26	arousal	0.23640765028440475	0.768638735679815
id-1264_gender-F_age-26	1	4	1	8	38	id-1264_gender-F_age-26	valence	-0.26359234971559525	0.768638735679815
id-1297_gender-F_age-22	1	4	1	8	39	id-1297_gender-F_age-22	arousal	0.5760885133199657	0.7938117598478129
id-1297_gender-F_age-22	1	4	1	8	39	id-1297_gender-F_age-22	valence	-0.1711991549699227	0.7938117598478129
id-1307_gender-F_age-22	1	4	1	8	40	id-1307_gender-F_age-22	arousal	0.3532578671686377	0.4184923956299825
id-1307_gender-F_age-22	1	4	1	8	40	id-1307_gender-F_age-22	valence	-0.22283064615132792	0.4184923956299825
id-1318_gender-M_age-35	1	4	1	8	41	id-1318_gender-M_age-35	arousal	0.3410293560993576	0.5439186170619905
id-1318_gender-M_age-35	1	4	1	8	41	id-1318_gender-M_age-35	valence	-0.1820689425870606	0.5439186170619905
id-1342_gender-M_age-19	1	4	1	8	42	id-1342_gender-M_age-19	arousal	0.5788059602242501	0.5685501106008815
id-1342_gender-M_age-19	1	4	1	8	42	id-1342_gender-M_age-19	valence	-0.11413276997994845	0.5685501106008815
id-1296_gender-F_age-23	1	4	1	8	43	id-1296_gender-F_age-23	arousal	0.555707661537832	0.8019313988761496
id-1296_gender-F_age-23	1	4	1	8	43	id-1296_gender-F_age-23	valence	0.100545535458526	0.8019313988761496
id-1347_gender-F_age-27	1	4	1	8	44	id-1347_gender-F_age-27	arousal	0.2975502056308057	1.0019107518883177
id-1347_gender-F_age-27	1	4	1	8	44	id-1347_gender-F_age-27	valence	-0.1875038363956296	1.0019107518883177
